pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
02037,Miss Bartlett,Mr. Beebe,1212,48,it is natural surely after such painful scenes that she should desire a change,not at all i never suggested that,Mr. Beebe,F,major,M,major,ARoomWithAView,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
02038,Miss Bartlett,Mr. Beebe,1215,1218,but my feelings are of no importance i know too well that i get on lucy s nerves our tour was a failure she wanted to leave florence and when we got to rome she did not want to be in rome and all the time i felt that i was spending her mother s money,otherwise,Mr. Beebe,F,major,M,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
02039,Miss Bartlett,Mr. Beebe,1217,38,very well i for one will help her to go to greece will you it is absolutely necessary i know i know she must not stop here a moment and we must keep quiet till she goes i trust that the servants know nothing afterwards but i may have said too much already only lucy and i are helpless against mrs honeychurch alone if you help we may succeed otherwise,we are friendly as one is in pensions,Mr. Beebe,F,major,M,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
02040,Miss Bartlett,Mr. Beebe,1219,1209,otherwise,really now why,Mr. Beebe,F,major,M,major,ARoomWithAView,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02041,Mr. Beebe,Miss Lavish,31,32,don t neglect the country round the first fine afternoon drive up to fiesole and round by settignano or something of that sort,no mr beebe you are wrong the first fine afternoon your ladies must go to prato,George Emerson; Lucy; Miss Bartlett; Miss Lavish; Mr. Emerson,M,major,F,intermediate,ARoomWithAView,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1
02042,Miss Lavish,Miss Bartlett,32,33,no mr beebe you are wrong the first fine afternoon your ladies must go to prato,that lady looks so clever we are in luck,George Emerson; Lucy; Miss Bartlett; Mr. Beebe; Mr. Emerson,F,intermediate,F,major,ARoomWithAView,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0
02043,Miss Lavish,Miss Bartlett,34,248,prato they must go to prato that place is too sweetly squalid for words i love it i revel in shaking off the trammels of respectability as you know,oh you wicked woman i am sure you are thinking of the emersons,George Emerson; Lucy; Miss Bartlett; Mr. Beebe; Mr. Emerson,F,intermediate,F,major,ARoomWithAView,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0
02044,Miss Lavish,Miss Bartlett,243,250,it is i who am sorry literary hacks are shameless creatures i believe there s no secret of the human heart into which we wouldn t pry,she is my idea of a really clever woman that last remark struck me as so particularly true it should be a most pathetic novel,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
02045,Miss Lavish,Miss Bartlett,245,339,leonora,eleanor,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02046,Miss Lavish,Miss Bartlett,247,342,i hope you will excuse me for boring on like this it is so tempting to talk to really sympathetic people of course this is the barest outline there will be a deal of local colouring descriptions of florence and the neighbourhood and i shall also introduce some humorous characters and let me give you all fair warning i intend to be unmerciful to the british tourist,oh lucy you ought to be with mr eager i m sure,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
02047,Miss Lavish,Miss Bartlett,249,347,i confess that in italy my sympathies are not with my own countrymen it is the neglected italians who attract me and whose lives i am going to paint so far as i can for i repeat and i insist and i have always held most strongly that a tragedy such as yesterday s is not the less tragic because it happened in humble life,how tired one gets oh i do wish freddy and your mother could be here,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
02048,Miss Lavish,Miss Bartlett,336,246,the railway oh but i shall die of course it was the railway he is the image of a porter on on the south eastern,i do hope she s nice and what is the plot,Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
02049,Miss Lavish,Miss Bartlett,338,35,i can t stop let me go my wicked way a porter,we are most grateful to you the first evening means so much when you arrived we were in for a peculiarly mauvais quart d heure do you by any chance know the name of an old man who sat opposite us at dinner,Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
02050,Miss Lavish,Miss Bartlett,341,337,miss honeychurch listening pouf wouf you naughty girl go away,eleanor be quiet hush they ll hear the emersons,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
02051,Miss Lavish,Miss Bartlett,346,349,no i agree it s like a school feast the boys have got separated from the girls miss lucy you are to go we wish to converse on high topics unsuited for your ear,lucy without a moment s doubt lucy the ground will do for me really i have not had rheumatism for years if i do feel it coming on i shall stand imagine your mother s feelings if i let you sit in the wet in your white linen here we are all settled delightfully even if my dress is thinner it will not show so much being brown sit down dear you are too unselfish you don t assert yourself enough now don t be alarmed this isn t a cold it s the tiniest cough and i have had it three days it s nothing to do with sitting here at all,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
02052,Miss Lavish,Miss Bartlett,348,244,then sit you down observe my foresight,what is the heroine s name,Lucy; Miss Bartlett,F,intermediate,F,major,ARoomWithAView,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
02053,Mr. Beebe,Miss Bartlett,36,1208,emerson,there i cannot agree with you in it i spy lucy s salvation,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
02054,Mr. Beebe,Miss Bartlett,38,49,we are friendly as one is in pensions,but ought i not to apologize at all events for my apparent rudeness,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1
02055,Mr. Beebe,Miss Bartlett,40,47,you acted very naturally all the same i don t think much harm would have come of accepting,oh you relieve me so you think i ought to have accepted their offer you feel i have been narrow minded and suspicious,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
02056,Mr. Beebe,Miss Bartlett,44,1214,i think he is nice and tiresome i differ from him on almost every point of any importance and so i expect i may say i hope you will differ but his is a type one disagrees with rather than deplores when he first came here he not unnaturally put people s backs up he has no tact and no manners i don t mean by that that he has bad manners and he will not keep his opinions to himself we nearly complained about him to our depressing signora but i am glad to say we thought better of it,you may well ask that why greece what is it minnie dear jam why not tunbridge wells oh mr beebe i had a long and most unsatisfactory interview with dear lucy this morning i cannot help her i will say no more perhaps i have already said too much i am not to talk i wanted her to spend six months with me at tunbridge wells and she refused,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02057,Mr. Beebe,Miss Bartlett,46,1153,i hardly know george for he hasn t learnt to talk yet he seems a nice creature and i think he has brains of course he has all his father s mannerisms and it is quite possible that he too may be a socialist,it is always terrible when the promise of months is destroyed in a moment,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
02058,Mr. Beebe,Miss Bartlett,48,78,not at all i never suggested that,i think one might venture now no lucy do not stir i will superintend the move,Lucy; Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
02059,Mr. Beebe,Miss Bartlett,70,1219,i fear that i have been officious i must apologize for my interference,otherwise,Lucy; Miss Bartlett; The Little Old Lady,M,major,F,major,ARoomWithAView,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
02060,Mr. Beebe,Miss Bartlett,77,1204,in half an hour or so your rooms will be ready,i know yet freddy ought not to have told even you one cannot be too careful,Lucy; Miss Bartlett; The Little Old Lady,M,major,F,major,ARoomWithAView,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1
02061,Mr. Beebe,Miss Bartlett,1152,37,it is terrible this havoc among the flowers,is he a friend of yours,Minnie Beebe; Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
02062,Mr. Beebe,Miss Bartlett,1154,1210,perhaps we ought to send miss honeychurch down to her mother or will she come with us,she wanted to leave windy corner,Minnie Beebe; Miss Bartlett,M,major,F,major,ARoomWithAView,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
02063,Mr. Beebe,Miss Bartlett,1196,1212,she is playing again,it is natural surely after such painful scenes that she should desire a change,Miss Bartlett,M,major,F,major,ARoomWithAView,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
02064,Mr. Beebe,Miss Bartlett,1201,1155,i wonder,i think we had better leave lucy to herself and to her own pursuits,Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
02065,Mr. Beebe,Miss Bartlett,1203,1202,of course miss honeychurch will make the fact public in her own way and when she chooses freddy only told me because he knew she would not mind,it is of the highest importance that there should be no gossip in summer street it would be death to gossip about mr vyse s dismissal at the present moment,Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0
02066,Mr. Beebe,Miss Bartlett,1205,1197,quite so,lucy can always play,Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
02067,Mr. Beebe,Miss Bartlett,1207,45,exactly have you heard from any bertolini people lately i believe you keep up with miss lavish it is odd how we of that pension who seemed such a fortuitous collection have been working into one another s lives two three four six of us no eight i had forgotten the emersons have kept more or less in touch we must really give the signora a testimonial we shan t have rain but we shall have darkness so let us hurry on the darkness last night was appalling i have been thinking miss bartlett and unless you very much object i would like to reopen that discussion nothing about the past i know little and care less about that i am absolutely certain that it is to your cousin s credit she has acted loftily and rightly and it is like her gentle modesty to say that we think too highly of her but the future seriously what do you think of this greek plan i don t know whether you overheard but she wants to join the miss alans in their mad career it s all i can t explain it s wrong i can t see the point of it myself,am i to conclude that he is a socialist and presumably he has brought up his son to be a socialist too,Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
02068,Mr. Beebe,Miss Bartlett,1209,39,really now why,then i will say no more i am as it were the chaperon of my young cousin lucy and it would be a serious thing if i put her under an obligation to people of whom we know nothing his manner was somewhat unfortunate i hope i acted for the best,Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
02069,Mr. Beebe,Miss Bartlett,1211,71,i know but it seems so odd so unlike her so i was going to say selfish,my own wishes dearest lucy are unimportant in comparison with yours it would be hard indeed if i stopped you doing as you liked at florence when i am only here through your kindness if you wish me to turn these gentlemen out of their rooms i will do it would you then mr beebe kindly tell mr emerson that i accept his kind offer and then conduct him to me in order that i may thank him personally,Miss Bartlett,M,major,F,major,ARoomWithAView,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0
02070,Mr. Beebe,Miss Bartlett,1213,1217,so she says herself and since another lady agrees with her i must own that i am partially convinced perhaps she must have a change i have no sisters or and i don t understand these things but why need she go as far as greece,very well i for one will help her to go to greece will you it is absolutely necessary i know i know she must not stop here a moment and we must keep quiet till she goes i trust that the servants know nothing afterwards but i may have said too much already only lucy and i are helpless against mrs honeychurch alone if you help we may succeed otherwise,Miss Bartlett,M,major,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02071,Mr. Beebe,Miss Bartlett,1216,41,let us keep to the future though i want your advice,no harm of course but we could not be under an obligation,Miss Bartlett,M,major,F,major,ARoomWithAView,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
02072,Mr. Beebe,Miss Bartlett,1218,1206,otherwise,i do implore absolute secrecy a chance word to a chattering friend and,Miss Bartlett,M,major,F,major,ARoomWithAView,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
02073,The Little Old Lady,Lucy,60,63,but here you are as safe as in england signora bertolini is so english,i think he was meaning to be kind,Lucy; Miss Bartlett,F,minor,,,ARoomWithAView,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0
02074,The Little Old Lady,Lucy,62,61,ah then you look into the court if only mr emerson was more tactful we were so sorry for you at dinner,yet our rooms smell we dread going to bed,Lucy; Miss Bartlett,F,minor,,,ARoomWithAView,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
02075,Lucy,The Little Old Lady,61,62,yet our rooms smell we dread going to bed,ah then you look into the court if only mr emerson was more tactful we were so sorry for you at dinner,Miss Bartlett; The Little Old Lady,,,F,minor,ARoomWithAView,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
02076,Mr. Beebe,George Emerson,73,762,mr emerson is engaged but here is his son instead,i did not miss lavish told me,George Emerson; Lucy; Miss Bartlett; The Little Old Lady,M,major,M,intermediate,ARoomWithAView,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
02077,Mr. Beebe,George Emerson,761,766,and what a coincidence that you should meet mr vyse did you realize that you would find all the pension bertolini down here,italy,Freddy; George Emerson,M,major,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
02078,Mr. Beebe,George Emerson,763,768,when i was a young man i always meant to write a history of coincidence though as a matter of fact coincidences are much rarer than we suppose for example it isn t purely coincidentally that you are here now when one comes to reflect,national gallery,Freddy; George Emerson,M,major,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
02079,Mr. Beebe,George Emerson,765,74,you have not reflected at all,my father is in his bath so you cannot thank him personally but any message given by you to me will be given by me to him as soon as he comes out,Freddy; George Emerson,M,major,M,intermediate,ARoomWithAView,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0
02080,Mr. Beebe,George Emerson,767,764,and where did you meet mr vyse who is going to marry miss honeychurch,it is i have reflected it is fate everything is fate we are flung together by fate drawn apart by fate flung together drawn apart the twelve winds blow us we settle nothing,Freddy; George Emerson,M,major,M,intermediate,ARoomWithAView,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1
02081,Mr. Beebe,George Emerson,769,770,looking at italian art there you are and yet you talk of coincidence and fate you naturally seek out things italian and so do we and our friends this narrows the field immeasurably we meet again in it,it is fate that i am here but you can call it italy if it makes you less unhappy,Freddy; George Emerson,M,major,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1
02082,Miss Lavish,Lucy,86,87,a smell a true florentine smell every city let me teach you has its own smell,is it a very nice smell,Lucy,F,intermediate,,,ARoomWithAView,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
02083,Miss Lavish,Lucy,88,95,one doesn t come to italy for niceness one comes for life buon giorno buon giorno look at that adorable wine cart how the driver stares at us dear simple soul buon giorno take the word of an old woman miss lucy you will never repent of a little civility to your inferiors that is the true democracy though i am a real radical as well there now you re shocked,very well indeed,Lucy,F,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
02084,Miss Lavish,Lucy,90,97,i see i see and now you have gone over to the enemy,why she rents a field of us how funny,Lucy,F,intermediate,,,ARoomWithAView,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
02085,Miss Lavish,Lucy,92,101,shameful a manufacturing district i suppose,we sat opposite them at dinner last night they have given us their rooms they were so very kind,Lucy,F,intermediate,,,ARoomWithAView,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
02086,Miss Lavish,Lucy,94,103,what a delightful part i know it so well it is full of the very nicest people do you know sir harry otway a radical if ever there was,what would you ask us,Lucy,F,intermediate,,,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
02087,Miss Lavish,Lucy,96,242,and old mrs butterworth the philanthropist,i m sorry if you could manage without it i think i would rather not,Lucy,F,intermediate,,,ARoomWithAView,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
02088,Miss Lavish,Lucy,98,93,oh you have property in surrey,no in the surrey hills about five miles from dorking looking over the weald,Lucy,F,intermediate,,,ARoomWithAView,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1
02089,Miss Lavish,Lucy,100,89,bless us bless us and save us we ve lost the way lost lost my dear miss lucy during our political diatribes we have taken a wrong turning how those horrid conservatives would jeer at us what are we to do two lone females in an unknown town now this is what i call an adventure oh but that is the word of a craven and no you are not not not to look at your baedeker give it to me i shan t let you carry it we will simply drift stop a minute let those two people go on or i shall have to speak to them i do detest conventional intercourse nasty they are going into the church too oh the britisher abroad,indeed i m not we are radicals too out and out my father always voted for mr gladstone until he was so dreadful about ireland,Lucy,F,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
02090,Miss Lavish,Lucy,102,99,look at their figures they walk through my italy like a pair of cows it s very naughty of me but i would like to set an examination paper at dover and turn back every tourist who couldn t pass it,hardly any only thirty acres just the garden all downhill and some fields,Lucy,F,intermediate,,,ARoomWithAView,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
02091,Miss Lavish,Lucy,241,313,aha miss honeychurch come you here i am in luck now you are to tell me absolutely everything that you saw from the beginning but perhaps you would rather not,oh no i am here as a tourist,Lucy; Miss Bartlett,F,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
02092,Miss Lavish,Lucy,312,91,perhaps as a student of human nature like myself,oh please if my father was alive i am sure he would vote radical again now that ireland is all right and as it is the glass over our front door was broken last election and freddy is sure it was the tories but mother says nonsense a tramp,Lucy; Rev. Cuthbert Eager,F,intermediate,,,ARoomWithAView,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
02093,Lucy,Miss Lavish,87,102,is it a very nice smell,look at their figures they walk through my italy like a pair of cows it s very naughty of me but i would like to set an examination paper at dover and turn back every tourist who couldn t pass it,Miss Lavish,,,F,intermediate,ARoomWithAView,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
02094,Lucy,Miss Lavish,89,312,indeed i m not we are radicals too out and out my father always voted for mr gladstone until he was so dreadful about ireland,perhaps as a student of human nature like myself,Miss Lavish,,,F,intermediate,ARoomWithAView,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
02095,Lucy,Miss Lavish,91,96,oh please if my father was alive i am sure he would vote radical again now that ireland is all right and as it is the glass over our front door was broken last election and freddy is sure it was the tories but mother says nonsense a tramp,and old mrs butterworth the philanthropist,Miss Lavish,,,F,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
02096,Lucy,Miss Lavish,93,88,no in the surrey hills about five miles from dorking looking over the weald,one doesn t come to italy for niceness one comes for life buon giorno buon giorno look at that adorable wine cart how the driver stares at us dear simple soul buon giorno take the word of an old woman miss lucy you will never repent of a little civility to your inferiors that is the true democracy though i am a real radical as well there now you re shocked,Miss Lavish,,,F,intermediate,ARoomWithAView,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
02097,Lucy,Miss Lavish,95,98,very well indeed,oh you have property in surrey,Miss Lavish,,,F,intermediate,ARoomWithAView,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
02098,Lucy,Miss Lavish,97,243,why she rents a field of us how funny,it is i who am sorry literary hacks are shameless creatures i believe there s no secret of the human heart into which we wouldn t pry,Miss Lavish,,,F,intermediate,ARoomWithAView,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
02099,Lucy,Miss Lavish,99,104,hardly any only thirty acres just the garden all downhill and some fields,there goes my local colour box i must have a word with him,Miss Lavish,,,F,intermediate,ARoomWithAView,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0
02100,Lucy,Miss Lavish,101,341,we sat opposite them at dinner last night they have given us their rooms they were so very kind,miss honeychurch listening pouf wouf you naughty girl go away,Miss Lavish,,,F,intermediate,ARoomWithAView,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
02101,Lucy,Miss Lavish,103,94,what would you ask us,what a delightful part i know it so well it is full of the very nicest people do you know sir harry otway a radical if ever there was,Miss Lavish,,,F,intermediate,ARoomWithAView,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
02102,Lucy,Miss Lavish,242,90,i m sorry if you could manage without it i think i would rather not,i see i see and now you have gone over to the enemy,Miss Bartlett; Miss Lavish,,,F,intermediate,ARoomWithAView,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
02103,Lucy,Miss Lavish,311,100,oh dear me no oh no,bless us bless us and save us we ve lost the way lost lost my dear miss lucy during our political diatribes we have taken a wrong turning how those horrid conservatives would jeer at us what are we to do two lone females in an unknown town now this is what i call an adventure oh but that is the word of a craven and no you are not not not to look at your baedeker give it to me i shan t let you carry it we will simply drift stop a minute let those two people go on or i shall have to speak to them i do detest conventional intercourse nasty they are going into the church too oh the britisher abroad,Miss Lavish; Rev. Cuthbert Eager,,,F,intermediate,ARoomWithAView,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
02104,Lucy,Miss Lavish,340,346,i m sure it s all right the emersons won t hear and they wouldn t mind if they did,no i agree it s like a school feast the boys have got separated from the girls miss lucy you are to go we wish to converse on high topics unsuited for your ear,Miss Bartlett; Miss Lavish,,,F,intermediate,ARoomWithAView,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0
02105,Lucy,Miss Lavish,345,92,please i d rather stop here with you,shameful a manufacturing district i suppose,Miss Bartlett; Miss Lavish,,,F,intermediate,ARoomWithAView,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
02106,Mr. Emerson,Italian Lady,106,107,you are a clever woman you have done more than all the relics in the world i am not of your creed but i do believe in those who make their fellow creatures happy there is no scheme of the universe,niente,George Emerson; Italian Lady; Lucy,M,intermediate,F,minor,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
02107,Italian Lady,Lucy,107,108,niente,i m not sure she understands english,George Emerson; Lucy; Mr. Emerson,F,minor,,,ARoomWithAView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
02108,Mr. Emerson,Lucy,109,147,that woman understands everything but what are you doing here are you doing the church are you through with the church,what things,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
02109,Mr. Emerson,Lucy,117,964,my dear i think that you are repeating what you have heard older people say you are pretending to be touchy but you are not really stop being so tiresome and tell me instead what part of the church you want to see to take you to it will be a real pleasure,yes i do hope he will,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
02110,Mr. Emerson,Lucy,138,1297,don t let us spoil yours have you looked at those saints,he has misbehaved himself from the first,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
02111,Mr. Emerson,Lucy,140,1327,why will he look at that fresco i saw nothing in it,not a bit,Lucy,M,intermediate,,,ARoomWithAView,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
02112,Mr. Emerson,Lucy,142,145,so you ought a baby is worth a dozen saints and my baby s worth the whole of paradise and as far as i can see he lives in hell in hell he s unhappy,and what is it,Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
02113,Mr. Emerson,Lucy,144,1295,how can he be unhappy when he is strong and alive what more is one to give him and think how he has been brought up free from all the superstition and ignorance that lead men to hate one another in the name of god with such an education as that i thought he was bound to grow up happy what are we to do with him he comes out for his holiday to italy and behaves like that like the little child who ought to have been playing and who hurt himself upon the tombstone eh what did you say now don t be stupid over this i don t require you to fall in love with my boy but i do think you might try and understand him you are nearer his age and if you let yourself go i am sure you are sensible you might help me he has known so few women and you have the time you stop here several weeks i suppose but let yourself go you are inclined to get muddled if i may judge from last night let yourself go pull out from the depths those thoughts that you do not understand and spread them out in the sunlight and know the meaning of them by understanding george you may learn to understand yourself it will be good for both of you i only know what it is that s wrong with him not why it is,i have no wish to discuss italy or any subject connected with your son,Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
02114,Mr. Emerson,Lucy,146,1309,the old trouble things won t fit,i don t know i don t understand this sort of thing i was not meant to understand it,Lucy,M,intermediate,,,ARoomWithAView,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
02115,Mr. Emerson,Lucy,148,1343,the things of the universe it is quite true they don t,i i had to,Lucy,M,intermediate,,,ARoomWithAView,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0
02116,Mr. Emerson,Lucy,150,1299,george and i both know this but why does it distress him we know that we come from the winds and that we shall return to them that all life is perhaps a knot a tangle a blemish in the eternal smoothness but why should this make us unhappy let us rather love one another and work and rejoice i don t believe in this world sorrow then make my boy think like us make him realize that by the side of the everlasting why there is a yes a transitory yes if you like but a yes,why he has behaved abominably i am glad he is sorry do you know what he did,Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0
02117,Mr. Emerson,Lucy,157,1345,poor girl poor girl,how dare you oh how like a man i mean to suppose that a woman is always thinking about a man,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
02118,Mr. Emerson,Lucy,963,151,george don t go george has been in such good spirits today and i am sure he will end by coming up this afternoon,i m very sorry you ll think me unfeeling but but,George Emerson; Lucy; Miss Bartlett; Mrs. Honeychurch,M,intermediate,,,ARoomWithAView,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
02119,Mr. Emerson,Lucy,1294,1315,oh miss honeychurch that you should come miss honeychurch dear we are so sorry george is so sorry he thought he had a right to try i cannot blame my boy and yet i wish he had told me first he ought not to have tried i knew nothing about it at all but you must not scold him i taught him to trust in love i said i said true everlastingly true though my day is over and though there is the result poor boy he is so sorry he said he knew it was madness when you brought your cousin in that whatever you felt you did not mean yet miss honeychurch do you remember italy,mr emerson don t leave at least not on my account i am going to greece don t leave your comfortable house,Lucy,M,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
02120,Mr. Emerson,Lucy,1296,1319,but you do remember it,oh mr emerson you mustn t i ve been bother enough to the world by now i can t have you moving out of your house when you like it and perhaps losing money through it all on my account you must stop i am just going to greece,Lucy,M,intermediate,,,ARoomWithAView,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
02121,Mr. Emerson,Lucy,1298,149,i only was told that he loved you last sunday i never could judge behaviour i i suppose he has,oh mr emerson whatever do you mean,Lucy,M,intermediate,,,ARoomWithAView,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0
