pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
02409,Minnie Beebe,Mrs. Honeychurch,929,930,well i don t blame them need she go,lucy lucy what s that book who s been taking a book out of the shelf and leaving it about to spoil,Lucy; Mrs. Honeychurch,F,minor,F,major,ARoomWithAView,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0
02410,Mrs. Honeychurch,Lucy,930,931,lucy lucy what s that book who s been taking a book out of the shelf and leaving it about to spoil,it s only the library book that cecil s been reading,Lucy,F,major,,,ARoomWithAView,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
02411,Lucy,Mrs. Honeychurch,931,932,it s only the library book that cecil s been reading,but pick it up and don t stand idling there like a flamingo,Mrs. Honeychurch,,,F,major,ARoomWithAView,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
02412,Mrs. Honeychurch,Minnie Beebe,935,936,it s a special collection i forget what for i do beg no vulgar clinking in the plate with halfpennies see that minnie has a nice bright sixpence where is the child minnie that book s all warped gracious how plain you look put it under the atlas to press minnie,oh mrs honeychurch,Lucy; Minnie Beebe,F,major,F,minor,ARoomWithAView,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
02413,Minnie Beebe,Mrs. Honeychurch,936,937,oh mrs honeychurch,minnie don t be late here comes the horse where s charlotte run up and hurry her why is she so long she had nothing to do she never brings anything but blouses poor charlotte how i do detest blouses minnie,Lucy; Mrs. Honeychurch,F,minor,F,major,ARoomWithAView,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
02414,Miss Bartlett,Mrs. Honeychurch,938,939,dear marian i am very sorry but i have no small change nothing but sovereigns and half crowns could any one give me,yes easily jump in gracious me how smart you look what a lovely frock you put us all to shame,Lucy; Minnie Beebe; Mrs. Honeychurch,F,major,F,major,ARoomWithAView,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1
02415,Mrs. Honeychurch,Miss Bartlett,939,940,yes easily jump in gracious me how smart you look what a lovely frock you put us all to shame,if i did not wear my best rags and tatters now when should i wear them,Lucy; Minnie Beebe; Miss Bartlett,F,major,F,major,ARoomWithAView,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
02416,Mr. Vyse,Mrs. Honeychurch,941,942,good bye be good,introduce me unless the young man considers that he knows me already,Lucy; Minnie Beebe; Miss Bartlett; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
02417,Mr. Emerson,Mrs. Honeychurch,943,944,very much we find though that the miss alans were coming and that we have turned them out women mind such a thing i am very much upset about it,i believe that there was some misunderstanding,George Emerson; Lucy; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1
02418,Mrs. Honeychurch,George Emerson,944,945,i believe that there was some misunderstanding,our landlord was told that we should be a different type of person he thought we should be artistic he is disappointed,George Emerson; Lucy; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0
02419,George Emerson,Lucy,946,947,and i wonder whether we ought to write to the miss alans and offer to give it up what do you think,oh stop now you have come,Lucy; Mrs. Honeychurch,M,intermediate,,,ARoomWithAView,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
02420,Lucy,Mr. Emerson,947,948,oh stop now you have come,so george says he says that the miss alans must go to the wall yet it does seem so unkind,George Emerson; Mr. Emerson; Mrs. Honeychurch,,,M,intermediate,ARoomWithAView,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
02421,Mr. Emerson,George Emerson,948,949,so george says he says that the miss alans must go to the wall yet it does seem so unkind,there is only a certain amount of kindness in the world,George Emerson; Lucy; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1
02422,George Emerson,Mrs. Honeychurch,949,950,there is only a certain amount of kindness in the world,yes that s exactly what i say why all this twiddling and twaddling over two miss alans,Lucy; Mr. Emerson; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1
02423,Mrs. Honeychurch,George Emerson,950,951,yes that s exactly what i say why all this twiddling and twaddling over two miss alans,there is a certain amount of kindness just as there is a certain amount of light we cast a shadow on something wherever we stand and it is no good moving from place to place to save things because the shadow always follows choose a place where you won t do harm yes choose a place where you won t do very much harm and stand in it for all you are worth facing the sunshine,George Emerson; Lucy; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
02424,George Emerson,Mrs. Honeychurch,951,952,there is a certain amount of kindness just as there is a certain amount of light we cast a shadow on something wherever we stand and it is no good moving from place to place to save things because the shadow always follows choose a place where you won t do harm yes choose a place where you won t do very much harm and stand in it for all you are worth facing the sunshine,oh mr emerson i see you re clever,Lucy; Mr. Emerson; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
02425,Mrs. Honeychurch,George Emerson,954,955,i see you re going to be clever i hope you didn t go behaving like that to poor freddy,no i didn t he behaved that way to me it is his philosophy only he starts life with it and i have tried the note of interrogation first,George Emerson; Lucy; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
02426,George Emerson,Mrs. Honeychurch,955,956,no i didn t he behaved that way to me it is his philosophy only he starts life with it and i have tried the note of interrogation first,what do you mean no never mind what you mean don t explain he looks forward to seeing you this afternoon do you play tennis do you mind tennis on sunday,Lucy; Mr. Emerson; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
02427,Mrs. Honeychurch,Mr. Emerson,956,957,what do you mean no never mind what you mean don t explain he looks forward to seeing you this afternoon do you play tennis do you mind tennis on sunday,george mind tennis on sunday george after his education distinguish between sunday,George Emerson; Lucy; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
02428,Mr. Emerson,Mrs. Honeychurch,957,958,george mind tennis on sunday george after his education distinguish between sunday,very well george doesn t mind tennis on sunday no more do i that s settled mr emerson if you could come with your son we should be so pleased and then he wants to give up his house to the miss alans,George Emerson; Lucy; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
02429,Mrs. Honeychurch,George Emerson,958,959,very well george doesn t mind tennis on sunday no more do i that s settled mr emerson if you could come with your son we should be so pleased and then he wants to give up his house to the miss alans,i know,George Emerson; Lucy; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
02430,George Emerson,Mrs. Honeychurch,959,960,i know,you know our cousin miss bartlett you met her with my daughter in florence,Lucy; Mr. Emerson; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
02431,Mrs. Honeychurch,Mr. Emerson,960,961,you know our cousin miss bartlett you met her with my daughter in florence,yes indeed,George Emerson; Lucy; Miss Bartlett; Mr. Emerson,F,major,M,intermediate,ARoomWithAView,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
02432,Mr. Emerson,George Emerson,961,962,yes indeed,i i ll come up to tennis if i can manage it,George Emerson; Lucy; Miss Bartlett; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
02433,George Emerson,Mr. Emerson,962,963,i i ll come up to tennis if i can manage it,george don t go george has been in such good spirits today and i am sure he will end by coming up this afternoon,Lucy; Miss Bartlett; Mr. Emerson; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0
02434,Mr. Emerson,Lucy,963,964,george don t go george has been in such good spirits today and i am sure he will end by coming up this afternoon,yes i do hope he will,George Emerson; Lucy; Miss Bartlett; Mrs. Honeychurch,M,intermediate,,,ARoomWithAView,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
02435,Lucy,Mr. Vyse,967,968,the emersons have been so nice george emerson has improved enormously,how are my proteges,Miss Bartlett; Mr. Vyse; Mrs. Honeychurch,,,M,intermediate,ARoomWithAView,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
02436,Mr. Vyse,Lucy,968,969,how are my proteges,proteges you shall see for yourself how your proteges are george emerson is coming up this afternoon he is a most interesting man to talk to only don t,Lucy; Miss Bartlett; Mrs. Honeychurch,M,intermediate,,,ARoomWithAView,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1
02437,Lucy,Mr. Vyse,969,970,proteges you shall see for yourself how your proteges are george emerson is coming up this afternoon he is a most interesting man to talk to only don t,now play us the other garden the one in parsifal,Miss Bartlett; Mr. Vyse; Mrs. Honeychurch,,,M,intermediate,ARoomWithAView,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
02438,Mr. Vyse,Mrs. Honeychurch,970,971,now play us the other garden the one in parsifal,not very dutiful,Freddy; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
02439,Mrs. Honeychurch,Lucy,971,972,not very dutiful,oh i had no idea,Freddy; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse,F,major,,,ARoomWithAView,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
02440,Lucy,Miss Bartlett,972,973,oh i had no idea,our performer has changed her mind,Freddy; George Emerson; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,,,F,major,ARoomWithAView,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
02441,Miss Bartlett,Freddy,973,974,our performer has changed her mind,i vote tennis,Freddy; George Emerson; Lucy; Minnie Beebe; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,F,major,M,intermediate,ARoomWithAView,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
02442,Freddy,Lucy,974,975,i vote tennis,yes so do i i vote you have a men s four,George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,M,intermediate,,,ARoomWithAView,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1
02443,Lucy,Freddy,975,976,yes so do i i vote you have a men s four,all right,Freddy; George Emerson; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,,,M,intermediate,ARoomWithAView,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
02444,Freddy,Mr. Vyse,976,977,all right,not for me thank you i will not spoil the set,George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
02445,Mr. Vyse,Freddy,977,978,not for me thank you i will not spoil the set,oh come along cecil i m bad floyd s rotten and so i dare say s emerson,Freddy; George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0
02446,Freddy,George Emerson,978,979,oh come along cecil i m bad floyd s rotten and so i dare say s emerson,i am not bad,George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0
02447,George Emerson,Mr. Vyse,979,980,i am not bad,then certainly i won t play,Freddy; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,M,intermediate,M,intermediate,ARoomWithAView,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
02448,Mr. Vyse,Miss Bartlett,980,981,then certainly i won t play,i agree with you mr vyse you had much better not play much better not,Freddy; George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mrs. Honeychurch,M,intermediate,F,major,ARoomWithAView,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
02449,Miss Bartlett,Minnie Beebe,981,982,i agree with you mr vyse you had much better not play much better not,i shall miss every ball anyway so what does it matter,Freddy; George Emerson; Lucy; Minnie Beebe; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,F,major,F,minor,ARoomWithAView,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1
02450,Minnie Beebe,Mrs. Honeychurch,982,983,i shall miss every ball anyway so what does it matter,then it will have to be lucy you must fall back on lucy there is no other way out of it lucy go and change your frock,Freddy; George Emerson; Lucy; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,F,minor,F,major,ARoomWithAView,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
02451,Mrs. Honeychurch,George Emerson,983,984,then it will have to be lucy you must fall back on lucy there is no other way out of it lucy go and change your frock,i shall want to live i tell you,Freddy; George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Vyse,F,major,M,intermediate,ARoomWithAView,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
02452,Mr. Vyse,Lucy,987,988,the scene is laid in florence,what fun cecil read away come mr emerson sit down after all your energy,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
02453,Lucy,George Emerson,988,989,what fun cecil read away come mr emerson sit down after all your energy,you and are you tired,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
02454,George Emerson,Lucy,989,990,you and are you tired,of course i m not,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
02455,Lucy,George Emerson,990,991,of course i m not,do you mind being beaten,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
02456,George Emerson,Lucy,991,992,do you mind being beaten,yes i don t see you re such a splendid player though the light was behind you and it was in my eyes,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
02457,Lucy,George Emerson,992,993,yes i don t see you re such a splendid player though the light was behind you and it was in my eyes,i never said i was,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0
02458,George Emerson,Lucy,993,994,i never said i was,why you did,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
02459,Lucy,George Emerson,994,995,why you did,you didn t attend,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
02460,George Emerson,Lucy,995,996,you didn t attend,you said oh don t go in for accuracy at this house we all exaggerate and we get very angry with people who don t leonora is leonora the heroine who s the book by,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
02461,Lucy,Mr. Vyse,996,997,you said oh don t go in for accuracy at this house we all exaggerate and we get very angry with people who don t leonora is leonora the heroine who s the book by,joseph emery prank,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
02462,Mr. Vyse,Lucy,997,998,joseph emery prank,indeed why it s miss lavish it s miss lavish s novel and she s publishing it under somebody else s name,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
02463,Lucy,Mr. Vyse,998,999,indeed why it s miss lavish it s miss lavish s novel and she s publishing it under somebody else s name,who may miss lavish be,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
02464,Mr. Vyse,Lucy,999,1000,who may miss lavish be,oh a dreadful person mr emerson you remember miss lavish,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
02465,Lucy,George Emerson,1000,1001,oh a dreadful person mr emerson you remember miss lavish,of course i do i saw her the day i arrived at summer street it was she who told me that you lived here,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
02466,George Emerson,Lucy,1001,1002,of course i do i saw her the day i arrived at summer street it was she who told me that you lived here,weren t you pleased no wonder the novel s bad i never liked miss lavish but i suppose one ought to read it as one s met her,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
02467,Lucy,Mr. Vyse,1002,1003,weren t you pleased no wonder the novel s bad i never liked miss lavish but i suppose one ought to read it as one s met her,all modern books are bad every one writes for money in these days,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
02468,Mr. Vyse,Lucy,1003,1004,all modern books are bad every one writes for money in these days,oh cecil,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
02469,Lucy,Mr. Vyse,1004,1005,oh cecil,it is so i will inflict joseph emery prank on you no longer,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
02470,Mr. Vyse,Lucy,1005,1006,it is so i will inflict joseph emery prank on you no longer,how do you like this view of ours mr emerson,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
02471,Lucy,George Emerson,1006,1007,how do you like this view of ours mr emerson,i never notice much difference in views,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
02472,George Emerson,Lucy,1007,1008,i never notice much difference in views,what do you mean,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
02473,Lucy,George Emerson,1008,1009,what do you mean,because they re all alike because all that matters in them is distance and air,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
02474,George Emerson,Mr. Vyse,1009,1010,because they re all alike because all that matters in them is distance and air,h m,Lucy; Mr. Vyse,M,intermediate,M,intermediate,ARoomWithAView,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
02475,Mr. Vyse,George Emerson,1010,1011,h m,my father says that there is only one perfect view the view of the sky straight over our heads and that all these views on earth are but bungled copies of it,George Emerson; Lucy,M,intermediate,M,intermediate,ARoomWithAView,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
02476,George Emerson,Mr. Vyse,1011,1012,my father says that there is only one perfect view the view of the sky straight over our heads and that all these views on earth are but bungled copies of it,i expect your father has been reading dante,Lucy; Mr. Vyse,M,intermediate,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
02477,Mr. Vyse,George Emerson,1012,1013,i expect your father has been reading dante,he told us another day that views are really crowds crowds of trees and houses and hills and are bound to resemble each other like human crowds and that the power they have over us is sometimes supernatural for the same reason for a crowd is more than the people who make it up something gets added to it no one knows how just as something has got added to those hills,George Emerson; Lucy,M,intermediate,M,intermediate,ARoomWithAView,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
02478,George Emerson,Lucy,1013,1014,he told us another day that views are really crowds crowds of trees and houses and hills and are bound to resemble each other like human crowds and that the power they have over us is sometimes supernatural for the same reason for a crowd is more than the people who make it up something gets added to it no one knows how just as something has got added to those hills,what a splendid idea i shall enjoy hearing your father talk again i m so sorry he s not so well,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
02479,Lucy,George Emerson,1014,1015,what a splendid idea i shall enjoy hearing your father talk again i m so sorry he s not so well,no he isn t well,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
02480,George Emerson,Mr. Vyse,1015,1016,no he isn t well,there s an absurd account of a view in this book also that men fall into two classes those who forget views and those who remember them even in small rooms,Lucy; Mr. Vyse,M,intermediate,M,intermediate,ARoomWithAView,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1
02481,Mr. Vyse,Lucy,1016,1017,there s an absurd account of a view in this book also that men fall into two classes those who forget views and those who remember them even in small rooms,mr emerson have you any brothers or sisters,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
02482,Lucy,George Emerson,1017,1018,mr emerson have you any brothers or sisters,none why,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
02483,George Emerson,Lucy,1018,1019,none why,you spoke of,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
02484,Lucy,George Emerson,1019,1020,you spoke of,my mother i was meaning,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
02485,George Emerson,Lucy,1020,1021,my mother i was meaning,oh cecil how you made me jump,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
02486,Lucy,Mr. Vyse,1021,1022,oh cecil how you made me jump,i will inflict joseph emery prank on you no longer,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
02487,Mr. Vyse,Lucy,1022,1023,i will inflict joseph emery prank on you no longer,i can just remember us all three going into the country for the day and seeing as far as hindhead it is the first thing that i remember cecil do read the thing about the view,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
02488,Lucy,Mr. Vyse,1023,1024,i can just remember us all three going into the country for the day and seeing as far as hindhead it is the first thing that i remember cecil do read the thing about the view,not while mr emerson is here to entertain us,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
02489,Mr. Vyse,Lucy,1024,1025,not while mr emerson is here to entertain us,no read away i think nothing s funnier than to hear silly things read out loud if mr emerson thinks us frivolous he can go,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0
02490,Lucy,Mr. Vyse,1025,1026,no read away i think nothing s funnier than to hear silly things read out loud if mr emerson thinks us frivolous he can go,mr emerson go and find tennis balls,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
02491,Mr. Vyse,George Emerson,1026,1027,mr emerson go and find tennis balls,am i really to go,George Emerson; Lucy,M,intermediate,M,intermediate,ARoomWithAView,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
02492,George Emerson,Lucy,1027,1028,am i really to go,no of course not really,Lucy; Mr. Vyse,M,intermediate,,,ARoomWithAView,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
02493,Lucy,Mr. Vyse,1028,1029,no of course not really,chapter two find me chapter two if it isn t bothering you here hand me the book,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
02494,Mr. Vyse,Lucy,1029,1030,chapter two find me chapter two if it isn t bothering you here hand me the book,it isn t worth reading it s too silly to read i never saw such rubbish it oughtn t to be allowed to be printed,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
02495,Lucy,Mr. Vyse,1030,1031,it isn t worth reading it s too silly to read i never saw such rubbish it oughtn t to be allowed to be printed,this isn t the passage i wanted there is another much funnier further on,George Emerson; Mr. Vyse,,,M,intermediate,ARoomWithAView,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
02496,Mr. Vyse,Lucy,1031,1032,this isn t the passage i wanted there is another much funnier further on,should we go in to tea,George Emerson; Lucy,M,intermediate,,,ARoomWithAView,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
02497,Lucy,Miss Bartlett,1037,1038,do you know about it please they are on a hillside and florence is in the distance,my good lucia i am all at sea i know nothing about it whatever,Miss Bartlett,,,F,major,ARoomWithAView,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
02498,Miss Bartlett,Lucy,1038,1039,my good lucia i am all at sea i know nothing about it whatever,there are violets i cannot believe it is a coincidence charlotte charlotte how could you have told her i have thought before speaking it must be you,Lucy,F,major,,,ARoomWithAView,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
02499,Lucy,Miss Bartlett,1039,1040,there are violets i cannot believe it is a coincidence charlotte charlotte how could you have told her i have thought before speaking it must be you,told her what,Miss Bartlett,,,F,major,ARoomWithAView,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
02500,Miss Bartlett,Lucy,1040,1041,told her what,about that dreadful afternoon in february,Lucy,F,major,,,ARoomWithAView,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
02501,Lucy,Miss Bartlett,1041,1042,about that dreadful afternoon in february,oh lucy dearest girl she hasn t put that in her book,Miss Bartlett,,,F,major,ARoomWithAView,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
02502,Miss Bartlett,Lucy,1042,1043,oh lucy dearest girl she hasn t put that in her book,not so that one could recognize it yes,Lucy,F,major,,,ARoomWithAView,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
02503,Lucy,Miss Bartlett,1043,1044,not so that one could recognize it yes,then never never never more shall eleanor lavish be a friend of mine,Miss Bartlett,,,F,major,ARoomWithAView,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
02504,Miss Bartlett,Lucy,1044,1045,then never never never more shall eleanor lavish be a friend of mine,so you did tell,Lucy,F,major,,,ARoomWithAView,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
