pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00356,Harriet,Mr. Herriton,421,422,i shouldn t think you could it doesn t seem the best moment to begin your italy mania i thought you were cured of it by now instead will you kindly tell me what you are going to do when you arrive i do beg you will not be taken unawares this time,first harriet i shall settle you at the stella d italia in the comfort that befits your sex and disposition then i shall make myself some tea after tea i shall take a book into santa deodata s and read there it is always fresh and cool,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00357,Mr. Herriton,Harriet,422,423,first harriet i shall settle you at the stella d italia in the comfort that befits your sex and disposition then i shall make myself some tea after tea i shall take a book into santa deodata s and read there it is always fresh and cool,i m not clever philip i don t go in for it as you know but i know what s rude and i know what s wrong,Harriet,M,major,F,major,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0
00358,Harriet,Mr. Herriton,425,426,you what s the good of cleverness if a man s murdered a woman,harriet i am hot to whom do you refer,Mr. Herriton,F,major,M,major,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
00359,Mr. Herriton,Harriet,426,427,harriet i am hot to whom do you refer,he her if you don t look out he ll murder you i wish he would,Harriet,M,major,F,major,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
00360,Harriet,Mr. Herriton,427,428,he her if you don t look out he ll murder you i wish he would,tut tut tutlet you d find a corpse extraordinarily inconvenient i heartily dislike the fellow but we know he didn t murder her in that letter though she said a lot she never said he was physically cruel,Mr. Herriton,F,major,M,major,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00361,Mr. Herriton,Harriet,428,429,tut tut tutlet you d find a corpse extraordinarily inconvenient i heartily dislike the fellow but we know he didn t murder her in that letter though she said a lot she never said he was physically cruel,he has murdered her the things he did things one can t even mention,Harriet,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
00362,Harriet,Mr. Herriton,429,430,he has murdered her the things he did things one can t even mention,things which one must mention if one s to talk at all and things which one must keep in their proper place because he was unfaithful to his wife it doesn t follow that in every way he s absolutely vile,Mr. Herriton,F,major,M,major,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
00363,Mr. Herriton,Harriet,430,431,things which one must mention if one s to talk at all and things which one must keep in their proper place because he was unfaithful to his wife it doesn t follow that in every way he s absolutely vile,it s the supreme test the man who is unchivalrous to a woman,Harriet,M,major,F,major,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
00364,Harriet,Mr. Herriton,431,432,it s the supreme test the man who is unchivalrous to a woman,oh stow it take it to the back kitchen it s no more a supreme test than anything else the italians never were chivalrous from the first if you condemn him for that you ll condemn the whole lot,Mr. Herriton,F,major,M,major,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00365,Mr. Herriton,Harriet,432,433,oh stow it take it to the back kitchen it s no more a supreme test than anything else the italians never were chivalrous from the first if you condemn him for that you ll condemn the whole lot,i condemn the whole lot,Harriet,M,major,F,major,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
00366,Harriet,Mr. Herriton,433,434,i condemn the whole lot,and the french as well,Mr. Herriton,F,major,M,major,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
00367,Mr. Herriton,Harriet,434,435,and the french as well,and the french as well,Harriet,M,major,F,major,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
00368,Harriet,Mr. Herriton,435,436,and the french as well,things aren t so jolly easy,Mr. Herriton,F,major,M,major,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
00369,Mr. Herriton,Harriet,436,437,things aren t so jolly easy,what about the baby pray you ve said a lot of smart things and whittled away morality and religion and i don t know what but what about the baby you think me a fool but i ve been noticing you all today and you haven t mentioned the baby once you haven t thought about it even you don t care philip i shall not speak to you you are intolerable go,Harriet,M,major,F,major,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
00370,Harriet,Mr. Herriton,437,438,what about the baby pray you ve said a lot of smart things and whittled away morality and religion and i don t know what but what about the baby you think me a fool but i ve been noticing you all today and you haven t mentioned the baby once you haven t thought about it even you don t care philip i shall not speak to you you are intolerable go,go where,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
00371,Mr. Herriton,Harriet,438,439,go where,to the italian go,Harriet,M,major,F,major,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
00372,Harriet,Mr. Herriton,439,440,to the italian go,buona sera signora padrona si ritorna volontieri a monteriano vorrei due camere,Mr. Herriton,F,major,M,major,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
00373,Harriet,Mr. Herriton,441,442,go this instant now i ll stand it no longer go,i m damned if i ll go i want my tea,Mr. Herriton,F,major,M,major,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
00374,Mr. Herriton,Harriet,442,443,i m damned if i ll go i want my tea,swear if you like blaspheme abuse me but understand i m in earnest,Harriet,M,major,F,major,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
00375,Harriet,Mr. Herriton,443,444,swear if you like blaspheme abuse me but understand i m in earnest,harriet don t act or act better,Mr. Herriton,F,major,M,major,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
00376,Mr. Herriton,Harriet,444,445,harriet don t act or act better,we ve come here to get the baby back and for nothing else i ll not have this levity and slackness and talk about pictures and churches think of mother did she send you out for them,Harriet,M,major,F,major,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
00377,Harriet,Mr. Herriton,445,446,we ve come here to get the baby back and for nothing else i ll not have this levity and slackness and talk about pictures and churches think of mother did she send you out for them,think of mother and don t straddle across the stairs let the cabman and the landlady come down and let me go up and choose rooms,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
00378,Mr. Herriton,Harriet,446,447,think of mother and don t straddle across the stairs let the cabman and the landlady come down and let me go up and choose rooms,i shan t,Harriet,M,major,F,major,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
00379,Harriet,Mr. Herriton,447,448,i shan t,harriet are you mad,Mr. Herriton,F,major,M,major,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
00380,Mr. Herriton,Harriet,448,449,harriet are you mad,if you like but you will not come up till you have seen the italian,Harriet,M,major,F,major,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0
00381,Harriet,Mr. Herriton,449,450,if you like but you will not come up till you have seen the italian,la signorina si sente male c e il sole,Mr. Herriton,F,major,M,major,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00382,The Landlady,Mr. Herriton,453,454,la prego piano piano c e un altra signorina che dorme,we shall probably be arrested for brawling harriet have you the very slightest sense of the ludicrous,Harriet; Mr. Herriton,F,minor,M,major,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
00383,Mr. Herriton,Harriet,454,455,we shall probably be arrested for brawling harriet have you the very slightest sense of the ludicrous,you caroline here of all people,Harriet,M,major,F,major,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
00384,Harriet,Mr. Herriton,455,456,you caroline here of all people,you will have a lot to tell miss abbott harriet and she may have as much to tell you so i ll pay my call on signor carella as you suggested and see how things stand tear each other s eyes out give it to her harriet teach her to leave us alone give it to her caroline teach her to be grateful to you go it ladies go it,Caroline Abbott; Mr. Herriton,F,major,M,major,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
00385,Little Girl,The Dogana Men,458,459,i ll show you,she will show you follow her always always and you will come to no harm she is a trustworthy guide she is my daughter cousin sister,Mr. Herriton; The Dogana Men,F,minor,M,minor,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
00386,The Dogana Men,Mr. Herriton,459,460,she will show you follow her always always and you will come to no harm she is a trustworthy guide she is my daughter cousin sister,do you chance to know whether signor carella is in,Little Girl; Mr. Herriton,M,minor,M,major,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0
00387,Mr. Herriton,Little Girl,460,461,do you chance to know whether signor carella is in,that is perfetta,Little Girl; The Dogana Men,M,major,F,minor,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
00388,Little Girl,Mr. Herriton,461,462,that is perfetta,i want to see signor carella,Mr. Herriton,F,minor,M,major,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
00389,Mr. Herriton,Little Girl,466,467,when will he be back i shall have to leave a message,now perfetta has gone for her basket when she returns she will lower it so then you will put your card into it then she will raise it thus by this means,Little Girl; Perfetta,M,major,F,minor,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0
00390,Perfetta,Mr. Herriton,468,469,beautiful as an angel but who am i addressing,thank you here is my card has a young lady happened to call here lately a young english lady a young lady pale large tall a young lady,Little Girl; Mr. Herriton,F,minor,M,major,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
00391,Mr. Herriton,Little Girl,469,470,thank you here is my card has a young lady happened to call here lately a young english lady a young lady pale large tall a young lady,perfetta is deaf when she chooses,Little Girl; Perfetta,M,major,F,minor,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0
00392,Little Girl,Mr. Herriton,470,471,perfetta is deaf when she chooses,i was going to make myself some tea,Mr. Herriton,F,minor,M,major,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
00393,Mr. Herriton,Caroline Abbott,471,472,i was going to make myself some tea,i should be grateful you see harriet knows nothing,Caroline Abbott,M,major,F,major,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
00394,Caroline Abbott,Mr. Herriton,472,473,i should be grateful you see harriet knows nothing,no more do i he was out,Mr. Herriton,F,major,M,major,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1
00395,Mr. Herriton,Caroline Abbott,473,474,no more do i he was out,but what s that to do with it,Caroline Abbott,M,major,F,major,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
00396,Caroline Abbott,Mr. Herriton,474,475,but what s that to do with it,he was out you find me as ignorant as you have left harriet,Mr. Herriton,F,major,M,major,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0
00397,Mr. Herriton,Caroline Abbott,475,476,he was out you find me as ignorant as you have left harriet,what do you mean please please mr herriton don t be mysterious there isn t the time any moment harriet may be down and we shan t have decided how to behave to her sawston was different we had to keep up appearances but here we must speak out and i think i can trust you to do it otherwise we ll never start clear,Caroline Abbott,M,major,F,major,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
00398,Caroline Abbott,Mr. Herriton,476,477,what do you mean please please mr herriton don t be mysterious there isn t the time any moment harriet may be down and we shan t have decided how to behave to her sawston was different we had to keep up appearances but here we must speak out and i think i can trust you to do it otherwise we ll never start clear,pray let us start clear permit me to begin by asking you a question in which capacity have you come to monteriano spy or traitor,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
00399,Mr. Herriton,Caroline Abbott,477,478,pray let us start clear permit me to begin by asking you a question in which capacity have you come to monteriano spy or traitor,spy spy your mother has behaved dishonourably all through she never wanted the child no harm in that but she is too proud to let it come to me she has done all she could to wreck things she did not tell you everything she has told harriet nothing at all she has lied or acted lies everywhere i cannot trust your mother so i have come here alone all across europe no one knows it my father thinks i am in normandy to spy on mrs herriton don t let s argue if you are here to get the child i will help you if you are here to fail i shall get it instead of you,Caroline Abbott,M,major,F,major,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00400,Caroline Abbott,Mr. Herriton,478,479,spy spy your mother has behaved dishonourably all through she never wanted the child no harm in that but she is too proud to let it come to me she has done all she could to wreck things she did not tell you everything she has told harriet nothing at all she has lied or acted lies everywhere i cannot trust your mother so i have come here alone all across europe no one knows it my father thinks i am in normandy to spy on mrs herriton don t let s argue if you are here to get the child i will help you if you are here to fail i shall get it instead of you,it is hopeless to expect you to believe me but i can assert that we are here to get the child even if it costs us all we ve got my mother has fixed no money limit whatever i am here to carry out her instructions i think that you will approve of them as you have practically dictated them i do not approve of them they are absurd harriet also carries out your instructions she however approves of them and does not know that they proceed from you i think miss abbott you had better take entire charge of the rescue party i have asked for an interview with signor carella tomorrow morning do you acquiesce might i ask for details of your interview with him they might be helpful to me,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00401,Mr. Herriton,Caroline Abbott,479,480,it is hopeless to expect you to believe me but i can assert that we are here to get the child even if it costs us all we ve got my mother has fixed no money limit whatever i am here to carry out her instructions i think that you will approve of them as you have practically dictated them i do not approve of them they are absurd harriet also carries out your instructions she however approves of them and does not know that they proceed from you i think miss abbott you had better take entire charge of the rescue party i have asked for an interview with signor carella tomorrow morning do you acquiesce might i ask for details of your interview with him they might be helpful to me,my interview how do you know of it,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
00402,Caroline Abbott,Mr. Herriton,480,481,my interview how do you know of it,from perfetta if it interests you,Mr. Herriton,F,major,M,major,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
00403,Mr. Herriton,Caroline Abbott,481,482,from perfetta if it interests you,who ever is perfetta,Caroline Abbott,M,major,F,major,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
00404,Caroline Abbott,Mr. Herriton,482,483,who ever is perfetta,the woman who must have let you in,Mr. Herriton,F,major,M,major,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0
00405,Mr. Herriton,Caroline Abbott,483,484,the woman who must have let you in,in where,Caroline Abbott,M,major,F,major,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
00406,Caroline Abbott,Mr. Herriton,484,485,in where,into signor carella s house,Mr. Herriton,F,major,M,major,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
00407,Mr. Herriton,Caroline Abbott,485,486,into signor carella s house,mr herriton how could you believe her do you suppose that i would have entered that man s house knowing about him all that i do i think you have very odd ideas of what is possible for a lady i hear you wanted harriet to go very properly she refused eighteen months ago i might have done such a thing but i trust i have learnt how to behave by now,Caroline Abbott,M,major,F,major,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
00408,Caroline Abbott,Mr. Herriton,486,487,mr herriton how could you believe her do you suppose that i would have entered that man s house knowing about him all that i do i think you have very odd ideas of what is possible for a lady i hear you wanted harriet to go very properly she refused eighteen months ago i might have done such a thing but i trust i have learnt how to behave by now,i suppose i misunderstood perfetta where did you have your interview then,Mr. Herriton,F,major,M,major,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
00409,Mr. Herriton,Caroline Abbott,487,488,i suppose i misunderstood perfetta where did you have your interview then,not an interview an accident i am very sorry i meant you to have the chance of seeing him first though it is your fault you are a day late you were due here yesterday so i came yesterday and not finding you went up to the rocca you know that kitchen garden where they let you in and there is a ladder up to a broken tower where you can stand and see all the other towers below you and the plain and all the other hills,Caroline Abbott,M,major,F,major,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00410,Caroline Abbott,Mr. Herriton,488,489,not an interview an accident i am very sorry i meant you to have the chance of seeing him first though it is your fault you are a day late you were due here yesterday so i came yesterday and not finding you went up to the rocca you know that kitchen garden where they let you in and there is a ladder up to a broken tower where you can stand and see all the other towers below you and the plain and all the other hills,yes yes i know the rocca i told you of it,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
00411,Mr. Herriton,Caroline Abbott,489,490,yes yes i know the rocca i told you of it,so i went up in the evening for the sunset i had nothing to do he was in the garden it belongs to a friend of his,Caroline Abbott,M,major,F,major,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00412,Caroline Abbott,Mr. Herriton,490,491,so i went up in the evening for the sunset i had nothing to do he was in the garden it belongs to a friend of his,and you talked,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
00413,Mr. Herriton,Caroline Abbott,491,492,and you talked,it was very awkward for me but i had to talk he seemed to make me you see he thought i was here as a tourist he thinks so still he intended to be civil and i judged it better to be civil also,Caroline Abbott,M,major,F,major,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
00414,Caroline Abbott,Mr. Herriton,492,493,it was very awkward for me but i had to talk he seemed to make me you see he thought i was here as a tourist he thinks so still he intended to be civil and i judged it better to be civil also,and of what did you talk,Mr. Herriton,F,major,M,major,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0
00415,Mr. Herriton,Caroline Abbott,493,494,and of what did you talk,the weather there will be rain he says by tomorrow evening the other towns england myself about you a little and he actually mentioned lilia he was perfectly disgusting he pretended he loved her he offered to show me her grave the grave of the woman he has murdered,Caroline Abbott,M,major,F,major,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
00416,Caroline Abbott,Mr. Herriton,494,495,the weather there will be rain he says by tomorrow evening the other towns england myself about you a little and he actually mentioned lilia he was perfectly disgusting he pretended he loved her he offered to show me her grave the grave of the woman he has murdered,my dear miss abbott he is not a murderer i have just been driving that into harriet and when you know the italians as well as i do you will realize that in all that he said to you he was perfectly sincere the italians are essentially dramatic they look on death and love as spectacles i don t doubt that he persuaded himself for the moment that he had behaved admirably both as husband and widower,Mr. Herriton,F,major,M,major,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
00417,Mr. Herriton,Caroline Abbott,495,496,my dear miss abbott he is not a murderer i have just been driving that into harriet and when you know the italians as well as i do you will realize that in all that he said to you he was perfectly sincere the italians are essentially dramatic they look on death and love as spectacles i don t doubt that he persuaded himself for the moment that he had behaved admirably both as husband and widower,you may be right when i tried to pave the way so to speak to hint that he had not behaved as he ought well it was no good at all he couldn t or wouldn t understand,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00418,Caroline Abbott,Mr. Herriton,496,497,you may be right when i tried to pave the way so to speak to hint that he had not behaved as he ought well it was no good at all he couldn t or wouldn t understand,harriet would say he has no sense of sin,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
00419,Mr. Herriton,Caroline Abbott,497,498,harriet would say he has no sense of sin,harriet may be right i am afraid,Caroline Abbott,M,major,F,major,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
00420,Caroline Abbott,Mr. Herriton,498,499,harriet may be right i am afraid,if so perhaps he isn t sinful,Mr. Herriton,F,major,M,major,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
00421,Mr. Herriton,Caroline Abbott,499,500,if so perhaps he isn t sinful,i know what he has done what he says and what he thinks is of very little importance,Caroline Abbott,M,major,F,major,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1
00422,Caroline Abbott,Mr. Herriton,500,501,i know what he has done what he says and what he thinks is of very little importance,i should like to hear though what he said about me is he preparing a warm reception,Mr. Herriton,F,major,M,major,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
00423,Mr. Herriton,Caroline Abbott,501,502,i should like to hear though what he said about me is he preparing a warm reception,oh no not that i never told him that you and harriet were coming you could have taken him by surprise if you liked he only asked for you and wished he hadn t been so rude to you eighteen months ago,Caroline Abbott,M,major,F,major,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
00424,Caroline Abbott,Mr. Herriton,502,503,oh no not that i never told him that you and harriet were coming you could have taken him by surprise if you liked he only asked for you and wished he hadn t been so rude to you eighteen months ago,what a memory the fellow has for little things,Mr. Herriton,F,major,M,major,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
00425,Mr. Herriton,Caroline Abbott,503,504,what a memory the fellow has for little things,you did not think it a little thing at the time you told me he had assaulted you,Caroline Abbott,M,major,F,major,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1
00426,Caroline Abbott,Mr. Herriton,504,505,you did not think it a little thing at the time you told me he had assaulted you,i lost my temper did he really what exactly did he say,Mr. Herriton,F,major,M,major,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
00427,Mr. Herriton,Caroline Abbott,505,506,i lost my temper did he really what exactly did he say,he said he was sorry pleasantly as italians do say such things but he never mentioned the baby once,Caroline Abbott,M,major,F,major,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00428,Caroline Abbott,Mr. Herriton,506,507,he said he was sorry pleasantly as italians do say such things but he never mentioned the baby once,the view from the rocca small gratuity is finest at sunset,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
00429,Mr. Herriton,Caroline Abbott,507,508,the view from the rocca small gratuity is finest at sunset,and he never mentioned the baby once,Caroline Abbott,M,major,F,major,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1
00430,Caroline Abbott,Mr. Herriton,508,509,and he never mentioned the baby once,the view from the rocca wasn t it fine,Mr. Herriton,F,major,M,major,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0
00431,Mr. Herriton,Caroline Abbott,509,510,the view from the rocca wasn t it fine,what isn t fine here i wish i was harriet,Caroline Abbott,M,major,F,major,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
00432,Caroline Abbott,Mr. Herriton,510,511,what isn t fine here i wish i was harriet,because harriet,Mr. Herriton,F,major,M,major,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
00433,Mr. Herriton,Caroline Abbott,511,512,because harriet,mr herriton come here look at this,Caroline Abbott,M,major,F,major,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
00434,Caroline Abbott,Mr. Herriton,512,513,mr herriton come here look at this,it reaches up to heaven and down to the other place is it to be a symbol of the town,Mr. Herriton,F,major,M,major,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
00435,Mr. Herriton,Caroline Abbott,513,514,it reaches up to heaven and down to the other place is it to be a symbol of the town,surely that isn t an opera bill,Caroline Abbott,M,major,F,major,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
00436,Caroline Abbott,Mr. Herriton,514,515,surely that isn t an opera bill,lucia di lammermoor by the master donizetti unique representation this evening,Mr. Herriton,F,major,M,major,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
00437,Mr. Herriton,Caroline Abbott,515,516,lucia di lammermoor by the master donizetti unique representation this evening,but is there an opera right up here,Caroline Abbott,M,major,F,major,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
00438,Caroline Abbott,Mr. Herriton,516,517,but is there an opera right up here,why yes these people know how to live they would sooner have a thing bad than not have it at all that is why they have got to have so much that is good however bad the performance is tonight it will be alive italians don t love music silently like the beastly germans the audience takes its share sometimes more,Mr. Herriton,F,major,M,major,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00439,Mr. Herriton,Caroline Abbott,517,518,why yes these people know how to live they would sooner have a thing bad than not have it at all that is why they have got to have so much that is good however bad the performance is tonight it will be alive italians don t love music silently like the beastly germans the audience takes its share sometimes more,can t we go,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
00440,Caroline Abbott,Mr. Herriton,518,519,can t we go,but we re here to rescue a child,Mr. Herriton,F,major,M,major,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
00441,Harriet,Mr. Herriton,520,521,you see him tomorrow at ten philip well don t forget the blank cheque say an hour for the business no italians are so slow say two twelve o clock lunch well then it s no good going till the evening train i can manage the baby as far as florence,my dear sister you can t run on like that you don t buy a pair of gloves in two hours much less a baby,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
00442,Mr. Herriton,Harriet,521,522,my dear sister you can t run on like that you don t buy a pair of gloves in two hours much less a baby,three hours then or four or make him learn english ways at florence we get a nurse,Caroline Abbott; Harriet,M,major,F,major,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
00443,Harriet,Caroline Abbott,522,523,three hours then or four or make him learn english ways at florence we get a nurse,but harriet what if at first he was to refuse,Caroline Abbott; Mr. Herriton,F,major,F,major,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1
00444,Caroline Abbott,Harriet,523,524,but harriet what if at first he was to refuse,i don t know the meaning of the word i ve told the landlady that philip and i only want our rooms one night and we shall keep to it,Harriet; Mr. Herriton,F,major,F,major,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00445,Harriet,Mr. Herriton,524,525,i don t know the meaning of the word i ve told the landlady that philip and i only want our rooms one night and we shall keep to it,i dare say it will be all right but as i told you i thought the man i met on the rocca a strange difficult man,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
00446,Mr. Herriton,Harriet,525,526,i dare say it will be all right but as i told you i thought the man i met on the rocca a strange difficult man,he s insolent to ladies we know but my brother can be trusted to bring him to his senses that woman philip whom you saw will carry the baby to the hotel of course you must tip her for it and try if you can to get poor lilia s silver bangles they were nice quiet things and will do for irma and there is an inlaid box i lent her lent not gave to keep her handkerchiefs in it s of no real value but this is our only chance don t ask for it but if you see it lying about just say,Caroline Abbott; Harriet,M,major,F,major,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
00447,Harriet,Mr. Herriton,526,527,he s insolent to ladies we know but my brother can be trusted to bring him to his senses that woman philip whom you saw will carry the baby to the hotel of course you must tip her for it and try if you can to get poor lilia s silver bangles they were nice quiet things and will do for irma and there is an inlaid box i lent her lent not gave to keep her handkerchiefs in it s of no real value but this is our only chance don t ask for it but if you see it lying about just say,no harriet i ll try for the baby but for nothing else i promise to do that tomorrow and to do it in the way you wish but tonight as we re all tired we want a change of topic we want relaxation we want to go to the theatre,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00448,Mr. Herriton,Harriet,527,528,no harriet i ll try for the baby but for nothing else i promise to do that tomorrow and to do it in the way you wish but tonight as we re all tired we want a change of topic we want relaxation we want to go to the theatre,theatres here and at such a moment,Caroline Abbott; Harriet,M,major,F,major,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
00449,Harriet,Caroline Abbott,528,529,theatres here and at such a moment,we should hardly enjoy it with the great interview impending,Caroline Abbott; Mr. Herriton,F,major,F,major,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
00450,Caroline Abbott,Mr. Herriton,529,530,we should hardly enjoy it with the great interview impending,don t you think it s better than sitting in all the evening and getting nervous,Harriet; Mr. Herriton,F,major,M,major,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
00451,Mr. Herriton,Harriet,530,531,don t you think it s better than sitting in all the evening and getting nervous,mother wouldn t like it it would be most unsuitable almost irreverent besides all that foreign theatres are notorious don t you remember those letters in the church family newspaper,Caroline Abbott; Harriet,M,major,F,major,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
