pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00521,Mr. Beebe,The Vicar,161,160,introduce me,cousin of one of my parishioners i do not consider her choice of a piece happy beethoven is so usually simple and direct in his appeal that it is sheer perversity to choose a thing like that which if anything disturbs,The Vicar,M,major,M,minor,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00522,The Vicar,Mr. Beebe,160,163,cousin of one of my parishioners i do not consider her choice of a piece happy beethoven is so usually simple and direct in his appeal that it is sheer perversity to choose a thing like that which if anything disturbs,my sermon why ever did she listen to it,Mr. Beebe,M,minor,M,major,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
00523,The Vicar,Mr. Beebe,162,161,she will be delighted she and miss bartlett are full of the praises of your sermon,introduce me,Mr. Beebe,M,minor,M,major,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
00524,The Chambermaid,Mr. Beebe,180,181,fa niente sono vecchia,i quite agree with you miss alan the italians are a most unpleasant people they pry everywhere they see everything and they know what we want before we know it ourselves we are at their mercy they read our thoughts they foretell our desires from the cab driver down to to giotto they turn us inside out and i resent it yet in their heart of hearts they are how superficial they have no conception of the intellectual life how right is signora bertolini who exclaimed to me the other day that belongs to lavish a good fellow lavish but i wish she d start a pipe,Mr. Beebe,F,minor,M,major,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00525,Mr. Beebe,Miss Catherine Alan,181,182,i quite agree with you miss alan the italians are a most unpleasant people they pry everywhere they see everything and they know what we want before we know it ourselves we are at their mercy they read our thoughts they foretell our desires from the cab driver down to to giotto they turn us inside out and i resent it yet in their heart of hearts they are how superficial they have no conception of the intellectual life how right is signora bertolini who exclaimed to me the other day that belongs to lavish a good fellow lavish but i wish she d start a pipe,oh mr beebe indeed though it is dreadful for her to smoke it is not quite as dreadful as you suppose she took to it practically in despair after her life s work was carried away in a landslip surely that makes it more excusable,Lucy; Miss Catherine Alan,M,major,F,minor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00526,Mr. Beebe,Miss Catherine Alan,190,191,i consider that you are bound to class him as nice miss alan after that business of the violets,violets oh dear who told you about the violets how do things get round a pension is a bad place for gossips no i cannot forget how they behaved at mr eager s lecture at santa croce oh poor miss honeychurch it really was too bad no i have quite changed i do not like the emersons they are not nice but aren t they always waylaying you to go out with them dear,Lucy; Miss Catherine Alan,M,major,F,minor,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00527,Mr. Beebe,Miss Catherine Alan,195,196,i wish we could unluckily i have letters if you do want to go out alone won t you be better on your feet,italians dear you know,Lucy; Miss Catherine Alan,M,major,F,minor,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
00528,Miss Catherine Alan,Lucy,182,197,oh mr beebe indeed though it is dreadful for her to smoke it is not quite as dreadful as you suppose she took to it practically in despair after her life s work was carried away in a landslip surely that makes it more excusable,perhaps i shall meet someone who reads me through and through,Lucy; Mr. Beebe,F,minor,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00529,Miss Catherine Alan,Lucy,191,183,violets oh dear who told you about the violets how do things get round a pension is a bad place for gossips no i cannot forget how they behaved at mr eager s lecture at santa croce oh poor miss honeychurch it really was too bad no i have quite changed i do not like the emersons they are not nice but aren t they always waylaying you to go out with them dear,what was that,Lucy; Mr. Beebe,F,minor,,,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
00530,Miss Catherine Alan,Lucy,193,192,most right of her they don t understand our ways they must find their level too late to go out all the galleries are shut,only once charlotte didn t like it and said something quite politely of course,Lucy; Mr. Beebe,F,minor,,,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
00531,Miss Catherine Alan,Lucy,196,194,italians dear you know,i think i shall go out i want to go round the town in the circular tram on the platform by the driver,Lucy; Mr. Beebe,F,minor,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
00532,Lucy,Miss Catherine Alan,183,193,what was that,most right of her they don t understand our ways they must find their level too late to go out all the galleries are shut,Miss Catherine Alan; Mr. Beebe,,,F,minor,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1
00533,Lucy,Miss Catherine Alan,192,184,only once charlotte didn t like it and said something quite politely of course,it was a novel and i am afraid from what i can gather not a very nice novel it is so sad when people who have abilities misuse them and i must say they nearly always do anyhow she left it almost finished in the grotto of the calvary at the capuccini hotel at amalfi while she went for a little ink she said but you know what italians are and meanwhile the grotto fell roaring on to the beach and the saddest thing of all is that she cannot remember what she has written the poor thing was very ill after it and so got tempted into cigarettes it is a great secret but i am glad to say that she is writing another novel she told teresa and miss pole the other day that she had got up all the local colour this novel is to be about modern italy the other was historical but that she could not start till she had an idea first she tried perugia for an inspiration then she came here this must on no account get round and so cheerful through it all i cannot help thinking that there is something to admire in everyone even if you do not approve of them all the same she is a little too i hardly like to say unwomanly but she behaved most strangely when the emersons arrived i don t know miss honeychurch if you have noticed that miss pole the lady who has so much yellow hair takes lemonade that old mr emerson who puts things very strangely,Miss Catherine Alan; Mr. Beebe,,,F,minor,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
00534,Miss Bartlett,Miss Lavish,240,348,oh let me congratulate you after your despair of yesterday what a fortunate thing,then sit you down observe my foresight,Lucy; Miss Lavish,F,major,F,intermediate,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
00535,Miss Bartlett,Miss Lavish,246,241,i do hope she s nice and what is the plot,aha miss honeychurch come you here i am in luck now you are to tell me absolutely everything that you saw from the beginning but perhaps you would rather not,Lucy; Miss Lavish,F,major,F,intermediate,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0
00536,Miss Bartlett,Miss Lavish,248,247,oh you wicked woman i am sure you are thinking of the emersons,i hope you will excuse me for boring on like this it is so tempting to talk to really sympathetic people of course this is the barest outline there will be a deal of local colouring descriptions of florence and the neighbourhood and i shall also introduce some humorous characters and let me give you all fair warning i intend to be unmerciful to the british tourist,Lucy; Miss Lavish,F,major,F,intermediate,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
00537,Miss Bartlett,Miss Lavish,347,249,how tired one gets oh i do wish freddy and your mother could be here,i confess that in italy my sympathies are not with my own countrymen it is the neglected italians who attract me and whose lives i am going to paint so far as i can for i repeat and i insist and i have always held most strongly that a tragedy such as yesterday s is not the less tragic because it happened in humble life,Lucy; Miss Lavish,F,major,F,intermediate,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00538,Miss Bartlett,Rev. Cuthbert Eager,251,252,she is emancipated but only in the very best sense of the word none but the superficial would be shocked at her we had a long talk yesterday she believes in justice and truth and human interest she told me also that she has a high opinion of the destiny of woman mr eager why how nice what a pleasant surprise,ah not for me for i have been watching you and miss honeychurch for quite a little time,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00539,Miss Bartlett,Rev. Cuthbert Eager,253,261,we were chatting to miss lavish,for her also it must have been a terrible experience i trust that neither of you was at all that it was not in your immediate proximity,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00540,Miss Bartlett,Rev. Cuthbert Eager,255,267,humiliating indeed miss honeychurch happened to be passing through as it happened she can hardly bear to speak of it,ignore him,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
00541,Miss Bartlett,Rev. Cuthbert Eager,257,271,do not blame her please mr eager the fault is mine i left her unchaperoned,he is not he made an advantageous marriage,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
00542,Miss Bartlett,Rev. Cuthbert Eager,260,273,one of our pension acquaintances kindly brought her home,dead miss bartlett dead i wonder yes i wonder how he has the effrontery to look me in the face to dare to claim acquaintance with me he was in my london parish long ago the other day in santa croce when he was with miss honeychurch i snubbed him let him beware that he does not get more than a snub,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
00543,Miss Bartlett,Rev. Cuthbert Eager,266,278,willingly would i purchase,i should be astonished if you knew all the boy an innocent child at the time i will exclude god knows what his education and his inherited qualities may have made him,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
00544,Miss Bartlett,Rev. Cuthbert Eager,268,258,how wonderfully people rise in these days,so you were here alone miss honeychurch,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0
00545,Miss Bartlett,Rev. Cuthbert Eager,270,254,is he a journalist now,so i saw were you indeed andate via sono occupato i am about to venture a suggestion would you and miss honeychurch be disposed to join me in a drive some day this week a drive in the hills we might go up by fiesole and back by settignano there is a point on that road where we could get down and have an hour s ramble on the hillside the view thence of florence is most beautiful far better than the hackneyed view of fiesole it is the view that alessio baldovinetti is fond of introducing into his pictures that man had a decided feeling for landscape decidedly but who looks at it to day ah the world is too much for us so we shall be a partie carree in these days of toil and tumult one has great needs of the country and its message of purity andate via andate presto presto ah the town beautiful as it is it is the town this very square so i am told witnessed yesterday the most sordid of tragedies to one who loves the florence of dante and savonarola there is something portentous in such desecration portentous and humiliating,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00546,Miss Bartlett,Rev. Cuthbert Eager,272,269,oh so he has a wife,generally one has only sympathy for their success the desire for education and for social advance in these things there is something not wholly vile there are some working men whom one would be very willing to see out here in florence little as they would make of it,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00547,Miss Bartlett,Rev. Cuthbert Eager,277,280,lucy dear,to speak plainly it is i will say no more,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
00548,Miss Bartlett,Rev. Cuthbert Eager,279,256,perhaps it is something that we had better not hear,and how came we to have you here,Lucy; Rev. Cuthbert Eager,F,major,M,intermediate,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0
00549,Rev. Cuthbert Eager,Miss Bartlett,252,253,ah not for me for i have been watching you and miss honeychurch for quite a little time,we were chatting to miss lavish,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
00550,Rev. Cuthbert Eager,Miss Bartlett,254,255,so i saw were you indeed andate via sono occupato i am about to venture a suggestion would you and miss honeychurch be disposed to join me in a drive some day this week a drive in the hills we might go up by fiesole and back by settignano there is a point on that road where we could get down and have an hour s ramble on the hillside the view thence of florence is most beautiful far better than the hackneyed view of fiesole it is the view that alessio baldovinetti is fond of introducing into his pictures that man had a decided feeling for landscape decidedly but who looks at it to day ah the world is too much for us so we shall be a partie carree in these days of toil and tumult one has great needs of the country and its message of purity andate via andate presto presto ah the town beautiful as it is it is the town this very square so i am told witnessed yesterday the most sordid of tragedies to one who loves the florence of dante and savonarola there is something portentous in such desecration portentous and humiliating,humiliating indeed miss honeychurch happened to be passing through as it happened she can hardly bear to speak of it,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
00551,Rev. Cuthbert Eager,Miss Bartlett,256,266,and how came we to have you here,willingly would i purchase,Lucy; Miss Bartlett,M,intermediate,F,major,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
00552,Rev. Cuthbert Eager,Miss Bartlett,265,279,that must have saved you much you have not of course seen the disgraceful illustrations which the gutter press this man is a public nuisance he knows that i am a resident perfectly well and yet he goes on worrying me to buy his vulgar views this is too much,perhaps it is something that we had better not hear,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
00553,Rev. Cuthbert Eager,Miss Bartlett,267,268,ignore him,how wonderfully people rise in these days,Lucy; Miss Bartlett,M,intermediate,F,major,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
00554,Rev. Cuthbert Eager,Miss Bartlett,269,257,generally one has only sympathy for their success the desire for education and for social advance in these things there is something not wholly vile there are some working men whom one would be very willing to see out here in florence little as they would make of it,do not blame her please mr eager the fault is mine i left her unchaperoned,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
00555,Rev. Cuthbert Eager,Miss Bartlett,271,270,he is not he made an advantageous marriage,is he a journalist now,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
00556,Rev. Cuthbert Eager,Miss Bartlett,278,272,i should be astonished if you knew all the boy an innocent child at the time i will exclude god knows what his education and his inherited qualities may have made him,oh so he has a wife,Lucy; Miss Bartlett,M,intermediate,F,major,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0
00557,Rev. Cuthbert Eager,Lucy,261,360,for her also it must have been a terrible experience i trust that neither of you was at all that it was not in your immediate proximity,no of course,Lucy; Miss Bartlett,M,intermediate,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
00558,Rev. Cuthbert Eager,Lucy,263,262,and you and your friend,he died by the fountain i believe,Lucy; Miss Bartlett,M,intermediate,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
00559,Rev. Cuthbert Eager,Lucy,280,291,to speak plainly it is i will say no more,drive oh is our drive to come off,Lucy; Miss Bartlett,M,intermediate,,,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
00560,Rev. Cuthbert Eager,Lucy,284,311,to all intents and purposes he murdered her that day in santa croce did they say anything against me,oh dear me no oh no,Lucy; Miss Bartlett,M,intermediate,,,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
00561,Rev. Cuthbert Eager,Lucy,286,285,oh i thought they had been libelling me to you but i suppose it is only their personal charms that makes you defend them,not a word mr eager not a single word,Lucy; Miss Bartlett,M,intermediate,,,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
00562,Rev. Cuthbert Eager,Lucy,290,264,i must be going,were over at the loggia,Lucy; Miss Bartlett,M,intermediate,,,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
00563,Rev. Cuthbert Eager,Lucy,310,367,so miss honeychurch you are travelling as a student of art,what does he know charlotte how much does mr eager know,Lucy; Miss Lavish,M,intermediate,,,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
00564,Rev. Cuthbert Eager,Lucy,359,287,courage miss honeychurch courage and faith if i might say so there is something almost blasphemous in this horror of the elements are we seriously to suppose that all these clouds all this immense electrical display is simply called into existence to extinguish you or me,i m not defending them they re nothing to me,Lucy; Miss Bartlett,M,intermediate,,,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
00565,Rev. Cuthbert Eager,Lucy,366,281,typical behaviour in the presence of reality that kind of person invariably breaks down,you have said very little,Lucy; Miss Bartlett,M,intermediate,,,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
00566,Lucy,Rev. Cuthbert Eager,262,265,he died by the fountain i believe,that must have saved you much you have not of course seen the disgraceful illustrations which the gutter press this man is a public nuisance he knows that i am a resident perfectly well and yet he goes on worrying me to buy his vulgar views this is too much,Miss Bartlett; Rev. Cuthbert Eager,,,M,intermediate,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00567,Lucy,Rev. Cuthbert Eager,264,286,were over at the loggia,oh i thought they had been libelling me to you but i suppose it is only their personal charms that makes you defend them,Miss Bartlett; Rev. Cuthbert Eager,,,M,intermediate,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0
00568,Lucy,Rev. Cuthbert Eager,281,314,you have said very little,oh indeed are you indeed if you will not think me rude we residents sometimes pity you poor tourists not a little handed about like a parcel of goods from venice to florence from florence to rome living herded together in pensions or hotels quite unconscious of anything that is outside baedeker their one anxiety to get done or through and go on somewhere else the result is they mix up towns rivers palaces in one inextricable whirl you know the american girl in punch who says and the father replies there s travelling for you ha ha ha,Miss Bartlett; Rev. Cuthbert Eager,,,M,intermediate,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00569,Lucy,Rev. Cuthbert Eager,285,263,not a word mr eager not a single word,and you and your friend,Miss Bartlett; Rev. Cuthbert Eager,,,M,intermediate,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
00570,Lucy,Rev. Cuthbert Eager,313,282,oh no i am here as a tourist,it was my intention to say very little murder if you want to know that man murdered his wife,Miss Lavish; Rev. Cuthbert Eager,,,M,intermediate,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1
00571,Lucy,Rev. Cuthbert Eager,360,361,no of course,even from the scientific standpoint the chances against our being struck are enormous the steel knives the only articles which might attract the current are in the other carriage and in any case we are infinitely safer than if we were walking courage courage and faith,Miss Bartlett; Rev. Cuthbert Eager,,,M,intermediate,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1
00572,Rev. Cuthbert Eager,Miss Lavish,314,315,oh indeed are you indeed if you will not think me rude we residents sometimes pity you poor tourists not a little handed about like a parcel of goods from venice to florence from florence to rome living herded together in pensions or hotels quite unconscious of anything that is outside baedeker their one anxiety to get done or through and go on somewhere else the result is they mix up towns rivers palaces in one inextricable whirl you know the american girl in punch who says and the father replies there s travelling for you ha ha ha,i quite agree the narrowness and superficiality of the anglo saxon tourist is nothing less than a menace,Lucy; Miss Lavish,M,intermediate,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00573,Rev. Cuthbert Eager,Miss Lavish,316,317,quite so now the english colony at florence miss honeychurch and it is of considerable size though of course not all equally a few are here for trade for example but the greater part are students lady helen laverstock is at present busy over fra angelico i mention her name because we are passing her villa on the left no you can only see it if you stand no do not stand you will fall she is very proud of that thick hedge inside perfect seclusion one might have gone back six hundred years some critics believe that her garden was the scene of the decameron which lends it an additional interest does it not,it does indeed tell me where do they place the scene of that wonderful seventh day,Lucy; Miss Lavish,M,intermediate,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
00574,Rev. Cuthbert Eager,Miss Lavish,322,323,we must not submit i knew he was trying it on he is treating us as if we were a party of cook s tourists,surely no,Lucy; Miss Lavish,M,intermediate,F,intermediate,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
00575,Miss Lavish,Rev. Cuthbert Eager,315,316,i quite agree the narrowness and superficiality of the anglo saxon tourist is nothing less than a menace,quite so now the english colony at florence miss honeychurch and it is of considerable size though of course not all equally a few are here for trade for example but the greater part are students lady helen laverstock is at present busy over fra angelico i mention her name because we are passing her villa on the left no you can only see it if you stand no do not stand you will fall she is very proud of that thick hedge inside perfect seclusion one might have gone back six hundred years some critics believe that her garden was the scene of the decameron which lends it an additional interest does it not,Lucy; Rev. Cuthbert Eager,F,intermediate,M,intermediate,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
00576,Miss Lavish,Rev. Cuthbert Eager,317,318,it does indeed tell me where do they place the scene of that wonderful seventh day,doubtless you know her monographs in the series of mediaeval byways he is working at gemistus pletho sometimes as i take tea in their beautiful grounds i hear over the wall the electric tram squealing up the new road with its loads of hot dusty unintelligent tourists who are going to do fiesole in an hour in order that they may say they have been there and i think think i think how little they think what lies so near them,Lucy; Rev. Cuthbert Eager,F,intermediate,M,intermediate,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00577,Miss Lavish,Rev. Cuthbert Eager,321,322,most certainly i would let them be but i dare say i shall receive scant support i have always flown in the face of the conventions all my life this is what i call an adventure,we must not submit i knew he was trying it on he is treating us as if we were a party of cook s tourists,Lucy; Rev. Cuthbert Eager,F,intermediate,M,intermediate,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
00578,Rev. Cuthbert Eager,The Driver,319,320,piano piano,va bene signore va bene va bene she is my sister,Lucy; Miss Lavish; Persephone; The Driver,M,intermediate,M,minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00579,The Driver,Miss Lavish,320,321,va bene signore va bene va bene she is my sister,most certainly i would let them be but i dare say i shall receive scant support i have always flown in the face of the conventions all my life this is what i call an adventure,Lucy; Miss Lavish; Persephone; Rev. Cuthbert Eager,M,minor,F,intermediate,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00580,Mr. Emerson,Miss Lavish,328,331,it is not victory it is defeat you have parted two people who were happy we have tried to buy what cannot be bought with money he has bargained to drive us and he is doing it we have no rights over his soul,most certainly i have do you refer to lorenzo il magnifico or to lorenzo duke of urbino or to lorenzo surnamed lorenzino on account of his diminutive stature,Lucy; Miss Lavish; Rev. Cuthbert Eager,M,intermediate,F,intermediate,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
00581,Mr. Emerson,Miss Lavish,330,329,that i deny it was as restful as sleeping aha he is jolting us now can you wonder he would like to throw us out and most certainly he is justified and if i were superstitious i d be frightened of the girl too it doesn t do to injure young people have you ever heard of lorenzo de medici,he was not driving us well he jolted us,Lucy; Miss Lavish; Rev. Cuthbert Eager,M,intermediate,F,intermediate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0
00582,Miss Lavish,Mr. Emerson,329,332,he was not driving us well he jolted us,the lord knows possibly he does know for i refer to lorenzo the poet he wrote a line so i heard yesterday which runs like this don t go fighting against the spring,Lucy; Mr. Emerson; Rev. Cuthbert Eager,F,intermediate,M,intermediate,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
00583,Miss Lavish,Mr. Emerson,331,330,most certainly i have do you refer to lorenzo il magnifico or to lorenzo duke of urbino or to lorenzo surnamed lorenzino on account of his diminutive stature,that i deny it was as restful as sleeping aha he is jolting us now can you wonder he would like to throw us out and most certainly he is justified and if i were superstitious i d be frightened of the girl too it doesn t do to injure young people have you ever heard of lorenzo de medici,Lucy; Mr. Emerson; Rev. Cuthbert Eager,F,intermediate,M,intermediate,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
00584,Mr. Emerson,Rev. Cuthbert Eager,332,366,the lord knows possibly he does know for i refer to lorenzo the poet he wrote a line so i heard yesterday which runs like this don t go fighting against the spring,typical behaviour in the presence of reality that kind of person invariably breaks down,Lucy; Miss Lavish; Rev. Cuthbert Eager,M,intermediate,M,intermediate,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
00585,Mr. Emerson,Rev. Cuthbert Eager,365,333,he may be killed he may be killed,would render a correct meaning,Lucy; Miss Bartlett; Miss Lavish; Mr. Beebe; Rev. Cuthbert Eager,M,intermediate,M,intermediate,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
00586,The Driver,Lucy,352,371,would she like to see them,charlotte dear charlotte kiss me kiss me again only you can understand me you warned me to be careful and i i thought i was developing,Lucy,M,minor,,,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
00587,The Driver,Lucy,370,353,va bene,ma buoni uomini what is that,Lucy; Miss Bartlett,M,minor,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
00588,Lucy,The Driver,353,354,ma buoni uomini what is that,eccolo courage courage and love,The Driver,,,M,minor,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00589,The Driver,Mr. Beebe,356,357,let us go immediately the signorino will walk,all the way he will be hours,Lucy; Miss Bartlett; Miss Lavish; Mr. Beebe; Mr. Emerson; Rev. Cuthbert Eager,M,minor,M,major,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
00590,Mr. Beebe,The Driver,357,358,all the way he will be hours,apparently i told him it was unwise,Lucy; Miss Bartlett; Miss Lavish; Mr. Emerson; Rev. Cuthbert Eager; The Driver,M,major,M,minor,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
00591,The Driver,Rev. Cuthbert Eager,358,359,apparently i told him it was unwise,courage miss honeychurch courage and faith if i might say so there is something almost blasphemous in this horror of the elements are we seriously to suppose that all these clouds all this immense electrical display is simply called into existence to extinguish you or me,Lucy; Miss Bartlett; Miss Lavish; Mr. Beebe; Mr. Emerson; Rev. Cuthbert Eager,M,minor,M,intermediate,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1
00592,Mr. Beebe,Mr. Emerson,362,363,mr eager we want your assistance will you interpret for us,george ask your driver which way george went the boy may lose his way he may be killed,Lucy; Miss Bartlett; Miss Lavish; Mr. Emerson; Rev. Cuthbert Eager,M,major,M,intermediate,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
00593,Mr. Beebe,Mr. Emerson,727,759,i ve brought someone to see you,yes go and bathe george why do you dawdle talking bring them back to tea bring back some milk cakes honey the change will do you good george has been working very hard at his office i can t believe he s well,Freddy; Mr. Emerson,M,major,M,intermediate,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
00594,Mr. Beebe,Mr. Emerson,750,1352,we are to raise ladies to our level,you re not worthy of their trust,Freddy; George Emerson; Mr. Emerson,M,major,M,intermediate,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
00595,Mr. Beebe,Mr. Emerson,754,1357,let me introduce mr honeychurch whose sister you will remember at florence,i mean she has pretended to you that she did not love george they have loved one another all along,Freddy; George Emerson; Mr. Emerson,M,major,M,intermediate,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
00596,Mr. Beebe,Mr. Emerson,758,1362,mr emerson he will call i shall call you or your son will return our calls before ten days have elapsed i trust that you have realized about the ten days interval it does not count that i helped you with the stair eyes yesterday it does not count that they are going to bathe this afternoon,it is not rubbish it s the part of people that you don t understand,Freddy; George Emerson; Mr. Emerson,M,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
00597,Mr. Beebe,Mr. Emerson,1351,1365,here s my mother,what s wrong with the boy,Lucy; Mr. Emerson,M,major,M,intermediate,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
00598,Mr. Beebe,Mr. Emerson,1353,755,what s that,how do you do very glad to see you and that you are taking george for a bathe very glad to hear that your sister is going to marry marriage is a duty i am sure that she will be happy for we know mr vyse too he has been most kind he met us by chance in the national gallery and arranged everything about this delightful house though i hope i have not vexed sir harry otway i have met so few liberal landowners and i was anxious to compare his attitude towards the game laws with the conservative attitude ah this wind you do well to bathe yours is a glorious country honeychurch,Lucy; Mr. Emerson,M,major,M,intermediate,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
00599,Mr. Beebe,Mr. Emerson,1356,728,i don t follow you mr emerson to whom do you refer trust whom,i ll be down in a minute,Lucy; Mr. Emerson,M,major,M,intermediate,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1
00600,Mr. Beebe,Mr. Emerson,1361,1354,oh rubbish miss honeychurch,i was saying why should you trust her when she deceived you,Lucy; Mr. Emerson,M,major,M,intermediate,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
