pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00268,Mr. Fang,Mr. Brownlow,370,372,oh that book eh is it paid for,dear me i forgot all about it,Mr. Brownlow; The Book-stall Keeper; The Clerk At Oliver's Trial; The Officer; The Police Officer,M,intermediate,M,major,OliverTwist,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
00269,The Book-stall Keeper,Mr. Fang,371,373,no it is not,a nice person to prefer a charge against a poor boy i consider sir that you have obtained possession of that book under very suspicious and disreputable circumstances and you may think yourself very fortunate that the owner of the property declines to prosecute let this be a lesson to you my man or the law will overtake you yet the boy is discharged clear the office,Mr. Brownlow; Mr. Fang; The Clerk At Oliver's Trial; The Officer; The Police Officer,M,minor,M,intermediate,OliverTwist,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
00270,Mr. Fang,The Book-stall Keeper,375,377,clear the office officers do you hear clear the office,may i accompany you,Mr. Brownlow; The Book-stall Keeper; The Clerk At Oliver's Trial; The Officer; The Police Officer,M,intermediate,M,minor,OliverTwist,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
00271,Oliver Twist,Mrs. Bedwin,391,393,yes sir rather thirsty,never mind me my dear i m only having a regular good cry there it s all over now and i m quite comfortable,Mrs. Bedwin; The Doctor,M,major,F,intermediate,OliverTwist,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00272,The Doctor,Oliver Twist,392,394,just as i expected mrs bedwin it s very natural that he should be thirsty you may give him a little tea ma am and some dry toast without any butter don t keep him too warm ma am but be careful that you don t let him be too cold will you have the goodness,you re very very kind to me ma am,Mrs. Bedwin; Oliver Twist,M,minor,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
00273,Oliver Twist,Mrs. Bedwin,404,406,oh no no but the eyes look so sorrowful and where i sit they seem fixed upon me it makes my heart beat as if it was alive and wanted to speak to me but couldn t,come in,Mrs. Bedwin,M,major,F,intermediate,OliverTwist,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
00274,Mrs. Bedwin,Oliver Twist,408,410,i hope not sir everything you have had has been well aired sir,very happy sir and very grateful indeed sir for your goodness to me,Mr. Brownlow; Oliver Twist,F,intermediate,M,major,OliverTwist,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0
00275,Oliver Twist,Mrs. Bedwin,410,412,very happy sir and very grateful indeed sir for your goodness to me,he has just had a basin of beautiful strong broth sir,Mr. Brownlow; Mrs. Bedwin,M,major,F,intermediate,OliverTwist,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
00276,Mrs. Bedwin,Oliver Twist,412,414,he has just had a basin of beautiful strong broth sir,my name is oliver sir,Mr. Brownlow; Oliver Twist,F,intermediate,M,major,OliverTwist,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
00277,The Artful Dodger,Fagin,434,436,why the traps have got him and that s all about it come let go o me will you,hush hush mr sikes don t speak so loud,Charley Bates; Fagin,M,intermediate,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
00278,Fagin,Bill Sikes,448,450,only just up to the office my dear nancy my dear what do you say,what do you mean by that,Betsy; Bill Sikes; Charley Bates; Nance; The Artful Dodger,M,major,M,major,OliverTwist,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
00279,Nance,Fagin,455,457,no she won t fagin,stop a minute my dear carry that in one hand it looks more respectable my dear,Betsy; Bill Sikes; Charley Bates; Fagin; The Artful Dodger,F,major,M,major,OliverTwist,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
00280,Bill Sikes,Nance,458,460,give her a door key to carry in her t other one fagin it looks real and genivine like,oh my brother my poor dear sweet innocent little brother what has become of him where have they taken him to oh do have pity and tell me what s been done with the dear boy gentlemen do gentlemen if you please gentlemen,Betsy; Charley Bates; Fagin; Nance; The Artful Dodger,M,major,F,major,OliverTwist,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00281,Nance,Bill Sikes,460,462,oh my brother my poor dear sweet innocent little brother what has become of him where have they taken him to oh do have pity and tell me what s been done with the dear boy gentlemen do gentlemen if you please gentlemen,she s a honour to her sex here s her health and wishing they was all like her,Betsy; Bill Sikes; Charley Bates; Fagin; The Artful Dodger,F,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
00282,The Vagrant,Nance,466,468,no god forbid,where is he,Nance,M,minor,F,major,OliverTwist,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
00283,The Artful Dodger,Fagin,475,477,is he to be kidnapped to the other ken nancy says,he has not peached so far if he means to blab us among his new friends we may stop his mouth yet,Fagin,M,intermediate,M,major,OliverTwist,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
00284,Mrs. Bedwin,Oliver Twist,482,484,well well you get well as fast as ever you can dear and it shall be hung up again there i promise you that now let us talk about something else bless us and save us wash your hands and let me part your hair nicely for you child dear heart alive if we had known he would have asked for you we would have put you a clean collar on and made you as smart as sixpence,a great number sir i never saw so many,Oliver Twist,F,intermediate,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
00285,Oliver Twist,Mr. Brownlow,494,496,i never never will sir,is he coming up,Mr. Brownlow,M,major,M,major,OliverTwist,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
00286,Mr. Brownlow,Oliver Twist,496,498,is he coming up,shall i go downstairs sir,Oliver Twist; The Servant,M,major,M,major,OliverTwist,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
00287,The Servant,Mr. Brownlow,497,499,yes sir he asked if there were any muffins in the house and when i told him yes he said he had come to tea,no i would rather you remained here,Mr. Brownlow; Oliver Twist,M,minor,M,major,OliverTwist,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
00288,Mr. Brownlow,Oliver Twist,505,507,that s the boy,a great deal better thank you sir,Mr. Grimwig; Oliver Twist,M,major,M,major,OliverTwist,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
00289,Mr. Grimwig,Mr. Brownlow,506,508,how are you boy,he is a nice looking boy is he not,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
00290,Oliver Twist,Mr. Grimwig,507,509,a great deal better thank you sir,i don t know,Mr. Brownlow; Mr. Grimwig,M,major,M,intermediate,OliverTwist,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00291,Mr. Brownlow,Mr. Grimwig,514,516,come these are not the characteristics of young oliver twist so he needn t excite your wrath,and when are you going to hear a full true and particular account of the life and adventures of oliver twist,Mr. Grimwig,M,major,M,intermediate,OliverTwist,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
00292,Mr. Grimwig,Mr. Brownlow,515,517,they are not he may have worse he may have worse i say where does he come from who is he what is he he has had a fever what of that fevers are not peculiar to good people are they bad people have fevers sometimes haven t they eh i knew a man who was hung in jamaica for murdering his master he had had a fever six times he wasn t recommended to mercy on that account pooh nonsense,to morrow morning i would rather he was alone with me at the time come up to me to morrow morning at ten o clock my dear,Mr. Brownlow,M,intermediate,M,major,OliverTwist,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
00293,Mr. Grimwig,Oliver Twist,516,518,and when are you going to hear a full true and particular account of the life and adventures of oliver twist,yes sir,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
00294,Mr. Brownlow,Mr. Grimwig,517,519,to morrow morning i would rather he was alone with me at the time come up to me to morrow morning at ten o clock my dear,i ll tell you what he won t come up to you to morrow morning i saw him hesitate he is deceiving you my good friend,Mr. Grimwig; Oliver Twist,M,major,M,intermediate,OliverTwist,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0
00295,Oliver Twist,Mr. Brownlow,518,520,yes sir,i ll swear he is not,Mr. Brownlow; Mr. Grimwig,M,major,M,major,OliverTwist,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
00296,Mrs. Bedwin,Mr. Grimwig,527,529,he has gone sir,send oliver with them he will be sure to deliver them safely you know,Mr. Brownlow; Mr. Grimwig; Oliver Twist,F,intermediate,M,intermediate,OliverTwist,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
00297,Mr. Brownlow,Oliver Twist,528,530,call after him it s particular he is a poor man and they are not paid for there are some books to be taken back too dear me i am very sorry for that i particularly wished those books to be returned to night,yes do let me take them if you please sir i ll run all the way sir,Mr. Grimwig; Mrs. Bedwin; Oliver Twist,M,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
00298,Mr. Grimwig,Mr. Brownlow,529,531,send oliver with them he will be sure to deliver them safely you know,you shall go my dear the books are on a chair by my table fetch them down you are to say you are to say that you have brought those books back and that you have come to pay the four pound ten i owe him this is a five pound note so you will have to bring me back ten shillings change,Mr. Brownlow; Mrs. Bedwin; Oliver Twist; The Servant,M,intermediate,M,major,OliverTwist,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
00299,Mr. Brownlow,Mrs. Bedwin,531,533,you shall go my dear the books are on a chair by my table fetch them down you are to say you are to say that you have brought those books back and that you have come to pay the four pound ten i owe him this is a five pound note so you will have to bring me back ten shillings change,bless his sweet face i can t bear somehow to let him go out of my sight,Mr. Grimwig; Mrs. Bedwin; Oliver Twist; The Servant,M,major,F,intermediate,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
00300,Oliver Twist,Mr. Brownlow,532,534,i won t be ten minutes sir,let me see he ll be back in twenty minutes at the longest it will be dark by that time,Mr. Brownlow; Mr. Grimwig; Mrs. Bedwin; The Servant,M,major,M,major,OliverTwist,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1
00301,Mrs. Bedwin,Mr. Grimwig,533,535,bless his sweet face i can t bear somehow to let him go out of my sight,oh you really expect him to come back do you,Mr. Brownlow; Mr. Grimwig; Oliver Twist; The Servant,F,intermediate,M,intermediate,OliverTwist,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
00302,Barney,Bill Sikes,559,561,she s bid havid a plate of boiled beef id the bar,you are on the scent are you nancy,Bill Sikes; Fagin,M,minor,M,major,OliverTwist,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
00303,Bill Sikes,Fagin,561,563,you are on the scent are you nancy,ah nancy dear,Barney; Fagin; Nance,M,major,M,major,OliverTwist,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00304,Nance,Oliver Twist,566,568,oh my gracious i have found him oh oliver oliver oh you naughty boy to make me suffer such distress on your account come home dear come oh i ve found him thank gracious goodness heavins i ve found him oh no no never mind i m better now come home directly you cruel boy come oh ma am he ran away near a month ago from his parents who are hard working and respectable people and went and joined a set of thieves and bad characters and almost broke his mother s heart,i am not i don t know her i haven t any sister or father and mother either i m an orphan i live at pentonville,Oliver Twist,F,major,M,major,OliverTwist,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
00305,_unknowable,Nance,567,569,young wretch go home do you little brute,only hear him how he braves it out,Nance; Oliver Twist,M,intermediate,F,major,OliverTwist,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
00306,Nance,Oliver Twist,571,573,you see he knows me he can t help himself make him come home there s good people or he ll kill his dear mother and father and break my heart,i don t belong to them i don t know them help help,Oliver Twist,F,major,M,major,OliverTwist,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
00307,The Sleepy-faced Carpenter,Bill Sikes,576,578,to be sure,and he shall have it too come on you young villain here bull s eye mind him boy mind him,Bill Sikes; Nance; Oliver Twist; The Looker-on,M,minor,M,major,OliverTwist,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0
00308,_group,Bill Sikes,577,579,it ll do him good,do you hear give me the other here bull s eye see here boy if he speaks ever so soft a word hold him d ye mind he s as willing as a christian strike me blind if he isn t now you know what you ve got to expect master so call away as quick as you like the dog will soon stop that game get on young un,Bill Sikes; Nance; Oliver Twist; The Looker-on; The Sleepy-faced Carpenter,F,minor,M,major,OliverTwist,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
00309,Bill Sikes,Nance,578,580,and he shall have it too come on you young villain here bull s eye mind him boy mind him,eight o clock bill,Nance; Oliver Twist; The Looker-on; The Sleepy-faced Carpenter,M,major,F,major,OliverTwist,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
00310,Nance,Bill Sikes,586,588,wait a minute i wouldn t hurry by if it was you that was coming out to be hung the next time eight o clock struck bill i d walk round and round the place till i dropped if the snow was on the ground and i hadn t a shawl to cover me,anybody here,Bill Sikes; Oliver Twist,F,major,M,major,OliverTwist,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
00311,Charley Bates,Bill Sikes,594,596,oh my wig my wig here he is oh cry here he is oh fagin look at him fagin do look at him i can t bear it it is such a jolly game i can t bear it hold me somebody while i laugh it out look at his togs fagin look at his togs superfine cloth and the heavy swell cut oh my eye what a game and his books too nothing but a gentleman fagin,hallo what s that that s mine fagin,Bill Sikes; Fagin; Nance; Oliver Twist; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
00312,Fagin,Charley Bates,599,601,this is hardly fair bill hardly fair is it nancy,they re very pretty beautiful writing isn t is oliver,Bill Sikes; Charley Bates; Nance; Oliver Twist; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
00313,Bill Sikes,Oliver Twist,600,602,fair or not fair hand over i tell you do you think nancy and me has got nothing else to do with our precious time but to spend it in scouting arter and kidnapping every young boy as gets grabbed through you give it here you avaricious old skeleton give it here that s for our share of the trouble and not half enough neither you may keep the books if you re fond of reading if you ain t sell em,they belong to the old gentleman to the good kind old gentleman who took me into his house and had me nursed when i was near dying of the fever oh pray send them back send him back the books and money keep me here all my life long but pray pray send them back he ll think i stole them the old lady all of them who were so kind to me will think i stole them oh do have mercy upon me and send them back,Charley Bates; Fagin; Nance; Oliver Twist; The Artful Dodger,M,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
00314,Charley Bates,Fagin,601,603,they re very pretty beautiful writing isn t is oliver,the boy s right you re right oliver you re right they will think you have stolen em ha ha it couldn t have happened better if we had chosen our time,Bill Sikes; Fagin; Nance; Oliver Twist; The Artful Dodger,M,intermediate,M,major,OliverTwist,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
00315,Oliver Twist,Bill Sikes,602,604,they belong to the old gentleman to the good kind old gentleman who took me into his house and had me nursed when i was near dying of the fever oh pray send them back send him back the books and money keep me here all my life long but pray pray send them back he ll think i stole them the old lady all of them who were so kind to me will think i stole them oh do have mercy upon me and send them back,of course it couldn t i know d that directly i see him coming through clerkenwell with the books under his arm it s all right enough they re soft hearted psalm singers or they wouldn t have taken him in at all and they ll ask no questions after him fear they should be obliged to prosecute and so get him lagged he s safe enough,Bill Sikes; Charley Bates; Fagin; Nance; The Artful Dodger,M,major,M,major,OliverTwist,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
00316,Fagin,Nance,603,605,the boy s right you re right oliver you re right they will think you have stolen em ha ha it couldn t have happened better if we had chosen our time,keep back the dog bill keep back the dog he ll tear the boy to pieces,Bill Sikes; Charley Bates; Nance; Oliver Twist; The Artful Dodger,M,major,F,major,OliverTwist,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
00317,Fagin,Nance,609,611,what s the matter here,no she hasn t no she hasn t fagin don t think it,Bill Sikes; Charley Bates; Nance; Oliver Twist; The Artful Dodger,M,major,F,major,OliverTwist,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
00318,Bill Sikes,Fagin,610,612,the girl s gone mad i think,then keep quiet will you,Charley Bates; Fagin; Nance; Oliver Twist; The Artful Dodger,M,major,M,major,OliverTwist,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
00319,Fagin,Bill Sikes,616,618,why nancy you you re more clever than ever to night ha ha my dear you are acting beautifully,what do you mean by this what do you mean by it burn my body do you know who you are and what you are,Bill Sikes; Charley Bates; Nance; Oliver Twist; The Artful Dodger,M,major,M,major,OliverTwist,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
00320,Bill Sikes,Fagin,620,622,well then keep quiet or i ll quiet you for a good long time to come you re a nice one to take up the humane and gen teel side a pretty subject for the child as you call him to make a friend of,come come sikes we must have civil words civil words bill,Charley Bates; Fagin; Nance; Oliver Twist; The Artful Dodger,M,major,M,major,OliverTwist,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
00321,Nance,Bill Sikes,625,627,aye it is it is my living and the cold wet dirty streets are my home and you re the wretch that drove me to them long ago and that ll keep me there day and night day and night till i die,she s all right now she s uncommon strong in the arms when she s up in this way,Bill Sikes; Charley Bates; Fagin; Oliver Twist; The Artful Dodger,F,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
00322,Bill Sikes,Charley Bates,627,629,she s all right now she s uncommon strong in the arms when she s up in this way,i suppose he d better not wear his best clothes tomorrow fagin had he,Charley Bates; Fagin; Oliver Twist; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
00323,Mr. Bumble,Mrs. Mann,647,649,isn t that boy no better he s a ill conditioned wicious bad disposed porochial child that where is he,here you dick can t you look at the gentleman you obstinate boy,Mrs. Mann,M,major,F,intermediate,OliverTwist,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
00324,Mrs. Mann,Mr. Bumble,648,650,i ll bring him to you in one minute sir,what s the matter with you porochial dick,Mr. Bumble,F,intermediate,M,major,OliverTwist,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
00325,Mrs. Mann,Dick,649,651,here you dick can t you look at the gentleman you obstinate boy,nothing sir,Dick; Mr. Bumble,F,intermediate,M,minor,OliverTwist,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
00326,Mr. Bumble,Mrs. Mann,650,652,what s the matter with you porochial dick,i should think not,Dick; Mrs. Mann,M,major,F,intermediate,OliverTwist,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
00327,Dick,Mr. Bumble,651,653,nothing sir,you want for nothing i m sure,Mr. Bumble; Mrs. Mann,M,minor,M,major,OliverTwist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
00328,Mrs. Mann,Dick,652,654,i should think not,i should like,Dick; Mr. Bumble,F,intermediate,M,minor,OliverTwist,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
00329,Mr. Bumble,Mrs. Mann,653,655,you want for nothing i m sure,hey day i suppose you re going to say that you do want for something now why you little wretch,Dick; Mrs. Mann,M,major,F,intermediate,OliverTwist,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1
00330,Dick,Mr. Bumble,654,656,i should like,stop mrs mann stop like what sir eh,Mr. Bumble; Mrs. Mann,M,minor,M,major,OliverTwist,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
00331,Mrs. Mann,Dick,655,657,hey day i suppose you re going to say that you do want for something now why you little wretch,i should like if somebody that can write would put a few words down for me on a piece of paper and fold it up and seal it and keep it for me after i am laid in the ground,Dick; Mr. Bumble,F,intermediate,M,minor,OliverTwist,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
00332,Dick,Mrs. Mann,659,661,i should like to leave my dear love to poor oliver twist and to let him know how often i have sat by myself and cried to think of his wandering about in the dark nights with nobody to help him and i should like to tell him that i was glad to die when i was very young for perhaps if i had lived to be a man and had grown old my little sister who is in heaven might forget me or be unlike me and it would be so much happier if we were both children there together,i couldn t have believed it sir i never see such a hardened little wretch,Mr. Bumble; Mrs. Mann,M,minor,F,intermediate,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
00333,Mrs. Mann,Mr. Bumble,663,665,i hope the gentleman will understand that it isn t my fault sir,is mr brownlow at home,Dick; Mr. Bumble,F,intermediate,M,major,OliverTwist,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
00334,Mr. Grimwig,Mr. Bumble,668,670,a beadle a parish beadle or i ll eat my head,yes sir,Mr. Brownlow; Mr. Bumble,M,intermediate,M,major,OliverTwist,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
00335,Mr. Brownlow,Mr. Grimwig,669,671,pray don t interrupt just now take a seat will you now sir you come in consequence of having seen the advertisement,and you are a beadle are you not,Mr. Bumble; Mr. Grimwig,M,major,M,intermediate,OliverTwist,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
00336,Mr. Bumble,Mr. Brownlow,672,674,i am a porochial beadle gentlemen,do you know where this poor boy is now,Mr. Brownlow; Mr. Grimwig,M,major,M,major,OliverTwist,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
00337,Mr. Bumble,Mr. Grimwig,675,677,no more than nobody,you don t happen to know any good of him do you you see,Mr. Brownlow; Mr. Grimwig,M,major,M,intermediate,OliverTwist,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
00338,Mr. Grimwig,Mr. Brownlow,677,679,you don t happen to know any good of him do you you see,mrs bedwin that boy oliver is an imposter,Mr. Brownlow; Mr. Bumble,M,intermediate,M,major,OliverTwist,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
00339,Mr. Brownlow,Mr. Grimwig,681,683,i tell you he is what do you mean by can t be we have just heard a full account of him from his birth and he has been a thorough paced little villain all his life,you old women never believe anything but quack doctors and lying story books i knew it all along why didn t you take my advise in the beginning you would if he hadn t had a fever i suppose eh he was interesting wasn t he interesting bah,Mr. Grimwig; Mrs. Bedwin,M,major,M,intermediate,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00340,Mr. Grimwig,Mr. Brownlow,683,685,you old women never believe anything but quack doctors and lying story books i knew it all along why didn t you take my advise in the beginning you would if he hadn t had a fever i suppose eh he was interesting wasn t he interesting bah,silence never let me hear the boy s name again i rang to tell you that never never on any pretence mind you may leave the room mrs bedwin remember i am in earnest,Mr. Brownlow; Mrs. Bedwin,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
00341,Charley Bates,Oliver Twist,687,689,ah he don t know what s good for him,i think i know that it s a the you re one are you not,Oliver Twist; The Artful Dodger,M,intermediate,M,major,OliverTwist,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
00342,Oliver Twist,Charley Bates,689,691,i think i know that it s a the you re one are you not,and the least given to peaching,Charley Bates; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
00343,The Artful Dodger,Oliver Twist,698,700,and make your fortun out of hand,i don t like it i wish they would let me go i i would rather go,Charley Bates; Oliver Twist,M,intermediate,M,major,OliverTwist,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0
00344,Oliver Twist,The Artful Dodger,700,702,i don t like it i wish they would let me go i i would rather go,go why where s your spirit don t you take any pride out of yourself would you go and be dependent on your friends,Charley Bates; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
00345,Charley Bates,Oliver Twist,703,705,oh blow that that s too mean that is,you can leave your friends though and let them be punished for what you did,Oliver Twist; The Artful Dodger,M,intermediate,M,major,OliverTwist,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
00346,Oliver Twist,Charley Bates,705,707,you can leave your friends though and let them be punished for what you did,it s naughty ain t it oliver he ll come to be scragged won t he,Charley Bates; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
00347,The Artful Dodger,Oliver Twist,706,708,that that was all out of consideration for fagin cause the traps know that we work together and he might have got into trouble if we hadn t made our lucky that was the move wasn t it charley look here here s a jolly life what s the odds where it comes from here catch hold there s plenty more where they were took from you won t won t you oh you precious flat,i don t know what that means,Charley Bates; Oliver Twist,M,intermediate,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
00348,Oliver Twist,The Artful Dodger,708,710,i don t know what that means,you ve been brought up bad fagin will make something of you though or you ll be the first he ever had that turned out unprofitable you d better begin at once for you ll come to the trade long before you think of it and you re only losing time oliver and always put this in your pipe nolly if you don t take fogels and tickers,Charley Bates; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
00349,Fagin,Oliver Twist,713,715,to be sure to be sure it all lies in a nutshell my dear in a nutshell take the dodger s word for it ha ha ha he understands the catechism of his trade,i i don t know sir,Charley Bates; Oliver Twist; The Artful Dodger,M,major,M,major,OliverTwist,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
00350,Fagin,Mr. Chitling,714,716,where do you think the gentleman has come from oliver,who s that,Betsy; Charley Bates; Mr. Chitling; Oliver Twist; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
00351,Oliver Twist,Fagin,715,717,i i don t know sir,a young friend of mine my dear,Betsy; Charley Bates; Fagin; Mr. Chitling; The Artful Dodger,M,major,M,major,OliverTwist,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
00352,Bill Sikes,Fagin,720,722,bring in your body then lie down you stupid brute don t you know the devil when he s got a great coat on well,ah nancy it is cold nancy dear it seems to go right through one,Fagin; Nance,M,major,M,major,OliverTwist,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
00353,Fagin,Bill Sikes,721,723,well my dear,it must be a piercer if it finds its way through your heart give him something to drink nancy burn my body make haste it s enough to turn a man ill to see his lean old carcase shivering in that way like a ugly ghost just rose from the grave,Bill Sikes,M,major,M,major,OliverTwist,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00354,Fagin,Nance,762,764,no more we should bill,you don t want any beer,Bill Sikes; Nance,M,major,F,major,OliverTwist,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
00355,Bill Sikes,Fagin,767,769,why you don t mind the old girl do you fagin you ve known her long enough to trust her or the devil s in it she ain t one to blab are you nancy,no no my dear i know you re not but,Fagin; Nance,M,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
00356,Nance,Bill Sikes,768,770,i should think not,but wot,Bill Sikes; Fagin,F,major,M,major,OliverTwist,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
